Rok;Dzień;Godzina;Krajowe zapotrzebowanie na moc [MW];Produkcja [MW]
2024;3;19;21325;22025.706579578404
2024;3;20;20800;21372.327205009526
2024;3;21;18900;19270.976049078974
2024;3;22;17463;18035.27912110168
2024;3;23;16300;17107.607313293192
2024;4;0;15388;15880.83479217801
2024;4;1;15013;15825.928731162801
2024;4;2;14800;14776.050979182051
2024;4;3;14625;15289.380500875044
2024;4;4;15063;15580.409413647634
2024;4;5;15975;16415.198529906826
2024;4;6;18063;19081.3521553071
2024;4;7;20175;20777.486217079822
2024;4;8;21075;22031.0656224325
2024;4;9;20988;22059.42251430235
2024;4;10;20713;22008.578808948303
2024;4;11;19913;20809.34595634527
2024;4;12;19625;20463.30127942136
2024;4;13;19800;20699.648591283094
2024;4;14;19988;21171.080423540414
2024;4;15;21085;22150.750221931936
2024;4;16;21958;22852.047959246593
2024;4;17;21498;22600.653486622672
2024;4;18;21175;22194.415509869606
2024;4;19;21138;21831.728998106577
2024;4;20;20750;21109.58938122453
2024;4;21;19500;19934.467570680445
2024;4;22;17650;18071.57836937357
2024;4;23;16588;16795.297010373575
2024;5;0;15688;16247.224055412915
2024;5;1;14988;15540.211054435978
2024;5;2;14550;15051.022691328491
2024;5;3;14625;15078.082573324971
2024;5;4;14988;15204.925851589916
2024;5;5;15600;16015.870935446928
2024;5;6;18063;18994.457096694645
2024;5;7;19888;20727.544546155677
2024;5;8;20913;21880.7428576668
2024;5;9;21100;22180.810171362908
2024;5;10;20650;22027.237180242108
2024;5;11;19975;21009.915562566366
2024;5;12;19838;20889.510078144554
2024;5;13;20163;21148.110816846765
2024;5;14;19763;20379.245756940192
2024;5;15;20013;21007.697224910156
2024;5;16;20580;21592.046041988204
2024;5;17;21031;22523.648422497055
2024;5;18;21118;22079.527807043774
2024;5;19;21466;22026.309468466723
2024;5;20;21678;22171.05764605895
2024;5;21;19733;19999.264392476092
2024;5;22;17970;18698.564562903004
2024;5;23;16758;17408.386606537355
2024;6;0;15945;16603.20638940861
2024;6;1;15370;15688.122509041052
2024;6;2;15020;15800.55886218722
2024;6;3;15033;15252.629787441543
2024;6;4;15358;15975.371418760054
2024;6;5;16295;17233.091125161995
2024;6;6;18733;19534.892734973862
2024;6;7;20608;21494.740454079445
2024;6;8;21620;22639.93027301753
2024;6;9;21083;21982.30486917676
2024;6;10;20010;20699.867313786774
2024;6;11;18950;19963.712594961205
2024;6;12;18863;19650.53925725478
2024;6;13;18925;20019.718486127036
2024;6;14;18988;19804.115153153238
2024;6;15;19413;20722.986881003508
2024;6;16;19838;20681.349341532754
2024;6;17;20475;21410.587696758867
2024;6;18;20675;21837.703443473933
2024;6;19;21288;21541.827136713207
2024;6;20;20250;20795.491986920824
2024;6;21;18875;19636.428550856486
2024;6;22;17113;17291.503353087755
2024;6;23;15925;16461.92677170646
2024;7;0;14938;15489.976558849685
2024;7;1;14563;15219.364574355463
2024;7;2;14238;14490.609857824384
2024;7;3;14063;14298.908677383144
2024;7;4;14275;14879.38831312338
2024;7;5;14250;14809.396934646637
2024;7;6;14888;15938.098570069174
2024;7;7;16363;17432.289641899395
2024;7;8;17400;18263.995055684303
2024;7;9;17550;18596.4507394322
2024;7;10;17175;18233.614494659738
2024;7;11;16688;17545.129716394727
2024;7;12;16838;18211.15490222895
2024;7;13;16138;17232.76658418236
2024;7;14;16125;16886.73930055947
2024;7;15;16075;17206.310721726764
2024;7;16;16613;17418.063665954534
2024;7;17;17100;18257.416920748492
2024;7;18;17813;19044.71911580148
2024;7;19;17750;18085.863536329656
2024;7;20;17238;17930.675225848863
2024;7;21;15813;16395.5561853873
2024;7;22;14800;15464.412031998898
2024;7;23;13750;14629.35859653079
2024;8;0;13588;14038.922376799426
2024;8;1;13100;13449.252767128502
2024;8;2;12763;13085.097114074895
2024;8;3;12700;13036.837943006913
2024;8;4;12700;13184.57965811718
2024;8;5;12588;13156.23039496333
2024;8;6;12813;13868.338159866003
2024;8;7;13800;14965.436649807205
2024;8;8;14900;15902.600378375582
2024;8;9;15213;16503.706815431462
2024;8;10;14700;15647.068633352408
2024;8;11;14650;16194.033833317924
2024;8;12;14213;15338.133469553
2024;8;13;14025;14853.568488716743
2024;8;14;14257;15042.821500387778
2024;8;15;14075;15171.494483048637
2024;8;16;14525;15480.307442934829
2024;8;17;15275;16417.800098818418
2024;8;18;16800;17894.647524914708
2024;8;19;16788;17273.434217468624
2024;8;20;16738;17068.64125638632
2024;8;21;15738;15935.030555062827
2024;8;22;15013;15423.697009586596
2024;8;23;14063;14734.279758864694
2024;9;0;13613;14155.818748826041
2024;9;1;13025;13275.852244257603
2024;9;2;13100;13634.636185170237
2024;9;3;13088;13665.063475945768
2024;9;4;13700;14023.228512759773
2024;9;5;14538;15068.745021189106
2024;9;6;17200;18211.6417436892
2024;9;7;19463;20234.405940433877
2024;9;8;20622;21693.557472069657
2024;9;9;20396;21508.15690527365
2024;9;10;20075;21291.610248635054
2024;9;11;20375;21585.76041040698
2024;9;12;20813;21537.46612640858
2024;9;13;20613;21425.434992016977
2024;9;14;21188;22291.007053441732
2024;9;15;21788;22890.75719018244
2024;9;16;21550;22653.00953726121
2024;9;17;20588;22358.546298130943
2024;9;18;20438;21552.178102138634
2024;9;19;20913;21640.11312803612
2024;9;20;20688;21378.80035269864
2024;9;21;19088;19718.27825026116
2024;9;22;17763;18199.94615107193
2024;9;23;16200;16851.793844098655
2024;10;0;15772;16117.434957092486
2024;10;1;15136;15588.636278651999
2024;10;2;14804;15206.92729043418
2024;10;3;14849;15365.374827877264
2024;10;4;15284;16246.931713334701
2024;10;5;15643;15769.54696148165
2024;10;6;18000;19137.2520380749
2024;10;7;20040;20717.45682576207
2024;10;8;20967;21872.613626842114
2024;10;9;21216;22433.790119393474
2024;10;10;21218;22230.85600381909
2024;10;11;20994;21778.451044414138
2024;10;12;20769;21625.939258148006
2024;10;13;20934;22069.919549786937
2024;10;14;20688;21541.926673656573
2024;10;15;20274;21317.291717916396
2024;10;16;19722;20731.11436798076
2024;10;17;19573;20442.679930478836
2024;10;18;20523;21951.788817865065
2024;10;19;20884;21510.7838044636
2024;10;20;20629;20723.97148266848
2024;10;21;18730;19267.290862953887
2024;10;22;17514;17881.64270704632
2024;10;23;16158;16828.486666959245
2024;11;0;15388;15729.49585231346
2024;11;1;14900;15377.05271170662
2024;11;2;14650;15250.997455796092
2024;11;3;14375;15048.151038834025
2024;11;4;14813;15072.940718588845
2024;11;5;15738;16171.099752831811
2024;11;6;18063;18968.01093776781
2024;11;7;19963;20832.33415348526
2024;11;8;20450;21803.09084805622
2024;11;9;20200;21280.99634219219
2024;11;10;19513;20260.823209132992
2024;11;11;19250;20433.572389410954
2024;11;12;19388;20812.431239402526
2024;11;13;19325;20531.49305211023
2024;11;14;19267;19963.126006809198
2024;11;15;19779;20682.15318542675
2024;11;16;20550;21803.382229837323
2024;11;17;19875;20733.466106876243
2024;11;18;19738;20826.763885629247
2024;11;19;20713;21367.92681068587
2024;11;20;20413;20727.613905684382
2024;11;21;18763;19251.09492878764
2024;11;22;17263;17114.746531986184
2024;11;23;16125;16420.122471733142
2024;12;0;15300;15749.486369721368
2024;12;1;14800;15050.44336360703
2024;12;2;14613;15439.482260786328
2024;12;3;14625;14838.971724407873
2024;12;4;15000;15411.991102660602
2024;12;5;15875;16401.148115457218
2024;12;6;17938;19226.254657813224
2024;12;7;19638;20350.82756976411
2024;12;8;20425;21657.632750430992
2024;12;9;20450;21452.046612203918
2024;12;10;20138;20941.69826979041
2024;12;11;20363;21455.420694852655
2024;12;12;20463;21502.811939114694
2024;12;13;20563;21442.95662456824
2024;12;14;20760;21773.960416998005
2024;12;15;21058;21980.937280627648
2024;12;16;20908;21930.703469050248
2024;12;17;20603;21735.42613490421
2024;12;18;20738;22055.20336322907
2024;12;19;20813;21065.43690023463
2024;12;20;20538;21464.606674931252
2024;12;21;19138;19247.5824400955
2024;12;22;17575;18044.642980992885
2024;12;23;16225;16842.663441296914
2024;13;0;15400;15956.198373547006
2024;13;1;15000;15375.460096035882
2024;13;2;14738;15196.375549928545
2024;13;3;14675;15076.399813068234
2024;13;4;14988;15370.127048611157
2024;13;5;15675;16344.920419404205
2024;13;6;18338;19409.403097193008
2024;13;7;20013;20874.418080947868
2024;13;8;20538;21717.91997508665
2024;13;9;20975;22036.45990417532
2024;13;10;21400;22562.572423767793
2024;13;11;21289;22414.92576838472
2024;13;12;20915;21749.200997815584
2024;13;13;20650;21537.963791960607
2024;13;14;20125;21274.458721024654
2024;13;15;20250;21372.074053086693
2024;13;16;20200;21195.81968120717
2024;13;17;20550;21573.465476661757
2024;13;18;20588;21843.532979157684
2024;13;19;21138;21519.685722232833
2024;13;20;20663;21272.41947623401
2024;13;21;18938;19397.56146951322
2024;13;22;17300;17756.463759354556
2024;13;23;15900;16619.755370397437
2024;14;0;15163;15828.083269797606
2024;14;1;14713;15375.701927200127
2024;14;2;14363;15124.095761430866
2024;14;3;14250;14754.200768326551
2024;14;4;14250;14886.390594258994
2024;14;5;14500;14937.946648681309
2024;14;6;15225;16289.83327049769
2024;14;7;16488;17461.971389126462
2024;14;8;17188;18207.399192998542
2024;14;9;18363;19482.031405087382
2024;14;10;18450;19286.355863353307
2024;14;11;18463;19881.477455137094
2024;14;12;18600;19398.79652370006
2024;14;13;18188;18945.162277442454
2024;14;14;17725;18956.622174700013
2024;14;15;17275;18433.332538792587
2024;14;16;16963;18087.823963410432
2024;14;17;16900;18025.669101852855
2024;14;18;17163;18160.550645430616
2024;14;19;17900;18220.549125702833
2024;14;20;17588;18103.160911638744
2024;14;21;16263;16627.56765769758
2024;14;22;15038;15733.02394668355
2024;14;23;14050;14520.588523699573
2024;15;0;13050;13384.900560641498
2024;15;1;12900;13335.722831669402
2024;15;2;12438;13020.586290855124
2024;15;3;12350;12737.255089439204
2024;15;4;12500;12835.555920886714
2024;15;5;12700;13248.737442298383
2024;15;6;12775;13823.993314221745
2024;15;7;13913;14811.611364925773
2024;15;8;14625;15530.792338876336
2024;15;9;15375;16421.40998747153
2024;15;10;15650;16360.383131700535
2024;15;11;15713;16431.50724512469
2024;15;12;15775;16631.311155749514
2024;15;13;15475;16432.31056965763
2024;15;14;15588;16650.1815131196
2024;15;15;15850;17145.07124338991
2024;15;16;15550;16721.531924640403
2024;15;17;15325;16293.012294007314
2024;15;18;16050;17046.19675841946
2024;15;19;17438;17737.494127072438
2024;15;20;17000;17496.29737280152
2024;15;21;15925;16367.268272215972
2024;15;22;15013;15577.543712067618
2024;15;23;14000;14334.553811289536
2024;16;0;13400;14003.869302848234
2024;16;1;13350;14156.547782600515
2024;16;2;13125;13603.247970308628
2024;16;3;13113;13693.342344419789
2024;16;4;13500;14138.028798342222
2024;16;5;14550;14969.755905622833
2024;16;6;17325;18369.818496362084
2024;16;7;19588;20590.51848015636
2024;16;8;20350;21369.535219709767
2024;16;9;20200;21045.398043228906
2024;16;10;19638;20642.902034851788
2024;16;11;19600;20699.59965824909
2024;16;12;19225;20515.228721559008
2024;16;13;18825;20016.854165217042
2024;16;14;18913;20343.63649150231
2024;16;15;19513;20359.53048742239
2024;16;16;20325;21499.464127344134
2024;16;17;20200;21236.668401147672
2024;16;18;20413;21850.960586643534
2024;16;19;21138;21476.34034292897
2024;16;20;20525;20857.055631563846
2024;16;21;19088;19468.121470911196
2024;16;22;17550;17625.22085513804
2024;16;23;16263;16657.848995663848
2024;17;0;15138;15486.173467689261
2024;17;1;14725;15255.078757295241
2024;17;2;14400;14968.351195155432
2024;17;3;14425;15300.234167843177
2024;17;4;14775;15465.08476763721
2024;17;5;15538;15922.61926886752
2024;17;6;17888;18708.317065730327
2024;17;7;19300;20398.3838343013
2024;17;8;20013;20748.95335859587
2024;17;9;20025;21391.29175317087
2024;17;10;19575;20810.888024144257
2024;17;11;19150;20056.164869579057
2024;17;12;18900;19557.373094181825
2024;17;13;18913;20183.774474833084
2024;17;14;18963;19940.092030949476
2024;17;15;19525;20772.56326239469
2024;17;16;19875;20556.114468241125
2024;17;17;19800;20680.124995409245
2024;17;18;20175;21176.048739943635
2024;17;19;20875;21384.39611875295
2024;17;20;20400;20809.98690570415
2024;17;21;18875;19499.569986469498
2024;17;22;17413;17699.475914123483
2024;17;23;15988;16459.52410299574
2024;18;0;15288;15812.05912634238
2024;18;1;14675;15277.88776681175
2024;18;2;14550;15192.322975617779
2024;18;3;14525;14800.071581632426
2024;18;4;14800;14993.177165852876
2024;18;5;15738;16493.535364379703
2024;18;6;18038;19104.46280239592
2024;18;7;19863;20713.30269268869
2024;18;8;20775;22085.230395104503
2024;18;9;20450;21473.134926858573
2024;18;10;19300;20535.859436812767
2024;18;11;18925;19938.503696282023
2024;18;12;18900;20312.149584976396
2024;18;13;18913;20264.06816848864
2024;18;14;19088;20038.207170304184
2024;18;15;19525;20719.31419019087
2024;18;16;19800;20929.07518991703
2024;18;17;19725;20998.72631150647
2024;18;18;19975;20782.01530788398
2024;18;19;20975;21612.210291999687
2024;18;20;20550;21261.684897369916
2024;18;21;18850;18998.252102715378
2024;18;22;17438;17701.348297466844
2024;18;23;15988;16080.153564447979
2024;19;0;14988;15434.118633111088
2024;19;1;14475;15118.508451159192
2024;19;2;14425;15225.471410419206
2024;19;3;14425;14939.818956083955
2024;19;4;14738;15563.723109114258
2024;19;5;15563;15786.979708357021
2024;19;6;17888;18547.32351212897
2024;19;7;19688;20676.890460220675
2024;19;8;20388;21464.813089787862
2024;19;9;20225;21218.461050381182
2024;19;10;19450;20036.511579992024
2024;19;11;19288;20270.175992097444
2024;19;12;19150;19889.10609989903
2024;19;13;18750;19883.934509766008
2024;19;14;18913;19986.31964921937
2024;19;15;18950;19762.02404273453
2024;19;16;19150;20047.226616532662
2024;19;17;19500;20288.157295622208
2024;19;18;20300;21287.464180545365
2024;19;19;21213;21904.028464100247
2024;19;20;20300;20602.85479073289
2024;19;21;18588;19188.809303103568
2024;19;22;17313;17706.948476325513
2024;19;23;15988;16329.42543354753
2024;20;0;14775;15253.593928009088
2024;20;1;14475;14767.951535516126
2024;20;2;14250;14639.270138930564
2024;20;3;14200;14460.42442148223
2024;20;4;14663;15555.945026583278
2024;20;5;15638;16145.052710394346
2024;20;6;18188;19048.054898401482
2024;20;7;19388;20430.795982146843
2024;20;8;19638;20615.534390061835
2024;20;9;19675;20630.806080093356
2024;20;10;19125;20247.833340008685
2024;20;11;18888;20039.50154200946
2024;20;12;19173;20066.899770477896
2024;20;13;18400;19284.836351871065
2024;20;14;18563;19507.98966056967
2024;20;15;19175;19714.615767052885
2024;20;16;19300;19996.96178756029
2024;20;17;19325;20598.374853488906
2024;20;18;19850;21178.993542700257
2024;20;19;20638;21088.192792088725
2024;20;20;20000;20615.311392611155
2024;20;21;18538;19100.250030908708
2024;20;22;17063;18178.776161691047
2024;20;23;15738;16461.914982286915
2024;21;0;14563;15037.416481703847
2024;21;1;14075;14383.891911879915
2024;21;2;13813;13991.710735948485
2024;21;3;13800;14340.692727173444
2024;21;4;14000;14348.729850943138
2024;21;5;14213;14428.549258080466
2024;21;6;14763;15633.685423151495
2024;21;7;16063;16846.690399277122
2024;21;8;17075;18412.428327014513
2024;21;9;16700;17876.32795138989
2024;21;10;16375;17373.405471736678
2024;21;11;15900;17195.988827778005
2024;21;12;16025;17040.473661529522
2024;21;13;16075;16902.743159734346
2024;21;14;15525;16829.62481545393
2024;21;15;15688;16795.782008736933
2024;21;16;16138;16930.55076913471
2024;21;17;16475;17436.93226438328
2024;21;18;17188;18012.876349323047
2024;21;19;18138;18361.44005380713
2024;21;20;17438;18123.23550950633
2024;21;21;16175;17056.883328094027
2024;21;22;15425;15645.28648523617
2024;21;23;14138;14750.593847338114
2024;22;0;13013;13382.871486175634
2024;22;1;12450;12852.57492324706
2024;22;2;11938;12319.521215152226
2024;22;3;12150;12477.201846064037
2024;22;4;12175;12684.704325588966
2024;22;5;12113;12446.809976717792
2024;22;6;12625;13679.091365155968
2024;22;7;13513;14502.952378110173
2024;22;8;13688;14640.210390626718
2024;22;9;13825;14643.487267591681
2024;22;10;13850;14734.645733886333
2024;22;11;13388;14539.07824516515
2024;22;12;13738;14838.183437524876
2024;22;13;13325;14129.48895104029
2024;22;14;13313;14332.866461085845
2024;22;15;13363;14513.277424674357
2024;22;16;13663;14329.118943775726
2024;22;17;15188;16296.672038475986
2024;22;18;16063;16930.47524821083
2024;22;19;17013;17627.11973371863
2024;22;20;16575;16922.348168691497
2024;22;21;15525;15664.023579867096
2024;22;22;14688;14862.491512423367
2024;22;23;13688;14197.616989332277
2024;23;0;13013;13564.944500344296
2024;23;1;12625;12944.136674979118
2024;23;2;12513;13140.718491755475
2024;23;3;12550;12717.695987546209
2024;23;4;12825;13311.784040270537
2024;23;5;14175;14432.79676004751
2024;23;6;17138;18007.63277843957
2024;23;7;19388;20397.47973426328
2024;23;8;19175;20002.91732694321
2024;23;9;19613;20536.088891154035
2024;23;10;18963;20164.25856184289
2024;23;11;18800;19684.62162609537
2024;23;12;18544;19711.138422413027
2024;23;13;18552;19326.058629068477
2024;23;14;18654;19759.960835583057
2024;23;15;19210;20498.31372413158
2024;23;16;19781;20286.67109997454
2024;23;17;20102;20942.620948905904
2024;23;18;20925;22040.41442543611
2024;23;19;21263;21722.3909227914
2024;23;20;20163;20737.229174674263
2024;23;21;18425;18804.202962656836
2024;23;22;17088;17605.31795749458
2024;23;23;15588;16056.864552921585
2024;24;0;14738;15471.556412331962
2024;24;1;14413;14963.884168660243
2024;24;2;14250;14817.520532415041
2024;24;3;14250;14667.624606775507
2024;24;4;14563;14965.4787551855
2024;24;5;15450;15863.488362436075
2024;24;6;17738;18816.89042847566
2024;24;7;19300;20215.803103835948
2024;24;8;19575;20632.954971379284
2024;24;9;19313;20728.08015972909
2024;24;10;18588;19762.224940686338
2024;24;11;18675;19609.795293566433
2024;24;12;18800;20040.24278443279
2024;24;13;18963;19881.38492539569
2024;24;14;19738;20330.37509296443
2024;24;15;20513;21311.38273781652
2024;24;16;20775;21400.84161579483
2024;24;17;20513;21442.697303191737
2024;24;18;20413;21416.68367583791
2024;24;19;20813;21648.287462455057
2024;24;20;20013;20578.38547475283
2024;24;21;18925;19381.179894238227
2024;24;22;17250;17915.8811162367
2024;24;23;15863;15920.772938198423
2024;25;0;15213;15760.122911621713
2024;25;1;14688;15342.173038777393
2024;25;2;14450;14654.282750844031
2024;25;3;14488;15216.750808641385
2024;25;4;14925;15492.699281498883
2024;25;5;15825;16241.94241721984
2024;25;6;18238;19364.556373221258
2024;25;7;19513;20967.138571560878
2024;25;8;19850;20886.3732510117
2024;25;9;20250;21299.644117260068
2024;25;10;19113;20021.12782009195
2024;25;11;18250;19080.031126107042
2024;25;12;18800;19966.06716330885
2024;25;13;19450;20278.783234818227
2024;25;14;19688;20702.31324744388
2024;25;15;20138;21042.468510646977
2024;25;16;20513;21608.79596514928
2024;25;17;20200;21266.73242105739
2024;25;18;20300;21507.50798885158
2024;25;19;21038;21435.99672022905
2024;25;20;20400;20846.025012941325
2024;25;21;18613;18917.247256843537
2024;25;22;17250;17661.141347984776
2024;25;23;15988;16563.46009860897
2024;26;0;15288;15939.39772332907
2024;26;1;14763;15078.566935164476
2024;26;2;14600;15273.921184021132
2024;26;3;14500;15271.12757176099
2024;26;4;14688;15270.68698064474
2024;26;5;15888;16763.359162511613
2024;26;6;18175;19020.242160179285
2024;26;7;19613;20364.069059337715
2024;26;8;20163;20807.255950219143
2024;26;9;19863;21162.208862297837
2024;26;10;19700;20830.87313127081
2024;26;11;19650;20638.88306581791
2024;26;12;19400;20455.993725263965
2024;26;13;19863;20637.902190540324
2024;26;14;20313;21802.150395923367
2024;26;15;20563;21588.844236395045
2024;26;16;20288;21309.878958920977
2024;26;17;20138;21283.153324779738
2024;26;18;20400;21496.201846347343
2024;26;19;21363;21907.776804855825
2024;26;20;20500;20841.905108910938
2024;26;21;18763;19357.2936714272
2024;26;22;17350;18226.40489929501
2024;26;23;16163;16932.084009230995
2024;27;0;15363;16181.63732532788
2024;27;1;15363;15760.756864713763
2024;27;2;15050;15352.079035948283
2024;27;3;15013;15487.842615980071
2024;27;4;14975;15486.14498245774
2024;27;5;15963;16681.83830369419
2024;27;6;18475;19136.507074057037
2024;27;7;19688;20993.910063892123
2024;27;8;19938;20906.398420284204
2024;27;9;19700;20614.623786010518
2024;27;10;19788;20585.579124947966
2024;27;11;19925;20594.028665626847
2024;27;12;19675;20839.634116792382
2024;27;13;19563;20577.66359343768
2024;27;14;19963;20705.00782005179
2024;27;15;19750;20490.98424558728
2024;27;16;20225;21157.843060141975
2024;27;17;20463;21796.804305057878
2024;27;18;20600;21548.08172972728
2024;27;19;21038;21237.371409376377
2024;27;20;19588;20038.85138718281
2024;27;21;18325;18770.455286050466
2024;27;22;16925;16885.622671411686
2024;27;23;15750;16239.141026696438
2024;28;0;15063;15516.813093958264
2024;28;1;14688;15327.241272962683
2024;28;2;14388;15257.791218989069
2024;28;3;14300;15025.313005909551
2024;28;4;14263;14709.222261889034
2024;28;5;14225;14503.694818251666
2024;28;6;14888;16402.671960649972
2024;28;7;15888;16899.8436868029
2024;28;8;16650;17652.78585838259
2024;28;9;17363;18358.174982578
2024;28;10;17838;18877.61695215357
2024;28;11;18138;19109.127917615213
2024;28;12;19200;20085.267598623952
2024;28;13;19525;20415.628211751922
2024;28;14;16700;17693.4493459568
2024;28;15;16625;17516.315045773248
2024;28;16;17063;17920.430843464568
2024;28;17;17550;18571.286045538378
2024;28;18;18125;19074.00455651583
2024;28;19;18000;18800.798597716537
2024;28;20;17513;17482.806038321396
2024;28;21;16425;17143.30137038449
2024;28;22;15400;16149.217038499526
2024;28;23;14125;14210.32195351837
2024;29;0;13225;13656.46248118393
2024;29;1;12700;13125.711826800842
2024;29;2;12575;12793.497661056435
2024;29;3;12450;12794.436662481825
2024;29;4;12200;12477.884830906834
2024;29;5;12300;13150.454088684724
2024;29;6;12513;13700.135678629493
2024;29;7;13163;14417.311018998831
2024;29;8;14000;15144.334412808646
2024;29;9;14488;15262.189645756554
2024;29;10;13925;14820.095946744046
2024;29;11;14225;15322.874912245583
2024;29;12;14450;15205.57443822161
2024;29;13;14500;15642.599686034479
2024;29;14;14288;15239.934920368372
2024;29;15;14700;15625.035838490081
2024;29;16;15013;16155.191993640698
2024;29;17;15613;16701.85266229721
2024;29;18;16900;17827.806766836184
2024;29;19;17438;18169.86596067285
2024;29;20;16975;17258.78733448002
2024;29;21;16063;16686.18712138885
2024;29;22;15250;15868.620251593677
2024;29;23;14113;14551.090712137202
2024;30;0;13513;14078.226604448424
2024;30;1;13188;13437.777284722939
2024;30;2;13063;13747.80540384138
2024;30;3;13088;13551.019572711402
2024;30;4;13538;13933.455395896191
2024;30;5;14850;15559.801845167378
2024;30;6;17725;18584.13126189145
2024;30;7;19425;20143.307740727287
2024;30;8;19600;20288.67416529522
2024;30;9;18938;20059.201990269128
2024;30;10;18338;19081.914129500743
2024;30;11;18275;19625.958836396872
2024;30;12;18650;19233.614118423255
2024;30;13;18325;19664.291273658007
2024;30;14;18300;19342.203493440524
2024;30;15;18563;19543.65737762592
2024;30;16;19125;20016.01618263821
2024;30;17;19700;20779.827222870415
2024;30;18;21700;22692.47305951503
2024;30;19;21625;22345.660376403303
2024;30;20;19988;20510.845529732407
2024;30;21;18675;19205.060352292374
2024;30;22;17400;17827.27755755723
2024;30;23;16100;16588.610875255785
