Rok;Dzień;Godzina;Krajowe zapotrzebowanie na moc [MW];Produkcja [MW]
2024;7;1;16200;15856.364574355463
2024;7;2;16050;15302.609857824384
2024;7;3;16100;15335.908677383144
2024;7;4;16638;16242.38831312338
2024;7;5;17700;17259.396934646637
2024;7;6;20475;20025.098570069174
2024;7;7;21863;20932.289641899395
2024;7;8;22775;21638.995055684303
2024;7;9;23050;22096.4507394322
2024;7;10;22913;21971.614494659738
2024;7;11;22988;21845.129716394727
2024;7;12;23488;22861.15490222895
2024;7;13;23225;22319.76658418236
2024;7;14;23425;22186.73930055947
2024;7;15;23100;22231.310721726764
2024;7;16;23400;22205.063665954534
2024;7;17;23450;23107.416920748492
2024;7;18;23163;22894.71911580148
2024;7;19;22838;22173.863536329656
2024;7;20;22213;21905.675225848863
2024;7;21;20850;20432.5561853873
2024;7;22;19100;18764.412031998898
2024;7;23;17700;17579.35859653079
2024;8;0;16650;16100.922376799426
2024;8;1;16288;15637.252767128502
2024;8;2;16150;15472.097114074895
2024;8;3;16200;15536.837943006913
2024;8;4;16700;16184.57965811718
2024;8;5;17975;17543.230394963328
2024;8;6;20425;19980.338159866005
2024;8;7;22000;21165.436649807205
2024;8;8;22775;21777.60037837558
2024;8;9;23113;22403.706815431462
2024;8;10;23288;22235.06863335241
2024;8;11;23288;22832.033833317924
2024;8;12;23388;22513.133469553002
2024;8;13;23163;21991.568488716744
2024;8;14;22825;21610.821500387778
2024;8;15;22763;21859.49448304864
2024;8;16;23375;22330.30744293483
2024;8;17;23138;22780.800098818418
2024;8;18;22788;22382.647524914708
2024;8;19;22463;21948.434217468624
2024;8;20;21663;20993.64125638632
2024;8;21;20113;19310.030555062825
2024;8;22;18600;18010.697009586595
2024;8;23;17400;17071.279758864694
2024;9;0;16275;15817.818748826041
2024;9;1;15775;15025.852244257603
2024;9;2;15625;15159.636185170237
2024;9;3;15450;15027.063475945768
2024;9;4;15425;14748.228512759773
2024;9;5;15738;15268.745021189106
2024;9;6;16650;16161.6417436892
2024;9;7;17863;16634.405940433877
2024;9;8;19238;18309.557472069657
2024;9;9;19700;18812.15690527365
2024;9;10;19850;19066.610248635054
2024;9;11;20100;19310.76041040698
2024;9;12;20025;18749.46612640858
2024;9;13;20100;18912.434992016977
2024;9;14;19788;18891.007053441732
2024;9;15;19863;18965.75719018244
2024;9;16;20575;19678.00953726121
2024;9;17;20488;20758.546298130943
2024;9;18;19975;19589.178102138634
2024;9;19;19763;19490.11312803612
2024;9;20;18888;18578.80035269864
2024;9;21;17975;17605.27825026116
2024;9;22;17038;16474.94615107193
2024;9;23;15438;15089.793844098653
2024;10;0;14763;14108.434957092486
2024;10;1;14200;13652.636278651999
2024;10;2;13863;13265.92729043418
2024;10;3;13700;13216.374827877264
2024;10;4;13663;13625.931713334701
2024;10;5;13975;13101.54696148165
2024;10;6;14313;13950.252038074903
2024;10;7;14875;13552.45682576207
2024;10;8;16325;15230.613626842114
2024;10;9;17200;16417.790119393474
2024;10;10;17475;16487.85600381909
2024;10;11;17663;16447.451044414138
2024;10;12;17800;16656.939258148006
2024;10;13;17650;16785.919549786937
2024;10;14;17800;16653.926673656573
2024;10;15;17875;16918.291717916396
2024;10;16;18500;17509.11436798076
2024;10;17;19013;18382.679930478836
2024;10;18;18675;18603.788817865065
2024;10;19;18488;18114.7838044636
2024;10;20;17813;16907.97148266848
2024;10;21;17013;16550.290862953887
2024;10;22;16575;15942.642707046323
2024;10;23;15238;14908.486666959245
2024;11;0;14150;13491.49585231346
2024;11;1;14038;13515.05271170662
2024;11;2;13900;13500.997455796092
2024;11;3;13875;13548.151038834025
2024;11;4;13750;13009.940718588845
2024;11;5;14038;13471.099752831811
2024;11;6;14575;13980.010937767809
2024;11;7;15213;14082.334153485257
2024;11;8;16338;15691.09084805622
2024;11;9;16888;15968.996342192191
2024;11;10;17213;15960.82320913299
2024;11;11;17300;16483.572389410954
2024;11;12;17325;16749.431239402526
2024;11;13;17700;16906.49305211023
2024;11;14;18000;16696.126006809198
2024;11;15;18150;17053.15318542675
2024;11;16;18888;18141.382229837323
2024;11;17;19200;18558.466106876243
2024;11;18;18963;18551.763885629247
2024;11;19;18713;18367.92681068587
2024;11;20;18300;17614.613905684382
2024;11;21;17563;17051.09492878764
2024;11;22;16538;15389.746531986186
2024;11;23;15775;15070.122471733142
2024;12;0;14713;14162.486369721368
2024;12;1;14625;13875.44336360703
2024;12;2;14500;14326.482260786328
2024;12;3;14650;13863.971724407873
2024;12;4;15163;14574.991102660602
2024;12;5;16625;16151.148115457218
2024;12;6;19863;19651.254657813224
2024;12;7;21813;20525.82756976411
2024;12;8;23013;22245.632750430992
2024;12;9;23425;22427.046612203918
2024;12;10;23538;22341.69826979041
2024;12;11;23838;22930.420694852655
2024;12;12;23800;22839.811939114694
2024;12;13;23763;22642.95662456824
2024;12;14;23488;22501.960416998005
2024;12;15;23313;22235.937280627648
2024;12;16;23550;22572.703469050248
2024;12;17;23525;23157.42613490421
2024;12;18;23088;22905.20336322907
2024;12;19;22950;22202.43690023463
2024;12;20;22313;22239.606674931252
2024;12;21;20913;20022.5824400955
2024;12;22;19225;18694.642980992885
2024;12;23;18075;17692.663441296914
2024;13;0;16975;16531.198373547006
2024;13;1;16588;15963.460096035882
2024;13;2;16300;15758.375549928545
2024;13;3;16350;15751.399813068234
2024;13;4;17075;16457.127048611157
2024;13;5;18313;17982.920419404203
2024;13;6;20888;20459.403097193008
2024;13;7;22438;21299.418080947868
2024;13;8;23613;22792.91997508665
2024;13;9;23700;22761.45990417532
2024;13;10;23575;22737.572423767793
2024;13;11;23838;22963.92576838472
2024;13;12;23863;22697.200997815584
2024;13;13;23675;22562.963791960607
2024;13;14;23375;22524.458721024654
2024;13;15;23425;22547.074053086693
2024;13;16;23838;22833.81968120717
2024;13;17;23950;23473.465476661757
2024;13;18;23400;23155.532979157684
2024;13;19;23125;22506.685722232833
2024;13;20;22300;21909.41947623401
2024;13;21;20888;20347.56146951322
2024;13;22;19438;18894.463759354556
2024;13;23;18163;17882.755370397437
2024;14;0;16963;16628.083269797607
2024;14;1;16538;16200.701927200127
2024;14;2;16050;15811.095761430866
2024;14;3;16275;15779.200768326551
2024;14;4;16725;16361.390594258994
2024;14;5;17713;17150.946648681307
2024;14;6;20425;19989.83327049769
2024;14;7;22500;21473.971389126462
2024;14;8;23038;22057.399192998542
2024;14;9;22950;22069.031405087382
2024;14;10;22925;21761.355863353307
2024;14;11;23138;22556.477455137094
2024;14;12;23163;21961.79652370006
2024;14;13;23200;21957.162277442454
2024;14;14;22875;22106.622174700013
2024;14;15;22763;21921.332538792587
2024;14;16;23125;22249.823963410432
2024;14;17;23100;22725.669101852855
2024;14;18;22650;22147.550645430616
2024;14;19;22825;22145.549125702833
2024;14;20;22338;21853.160911638744
2024;14;21;20575;19939.56765769758
2024;14;22;18938;18633.023946683552
2024;14;23;17713;17183.58852369957
2024;15;0;16738;16072.900560641498
2024;15;1;16225;15660.722831669402
2024;15;2;15863;15445.586290855124
2024;15;3;15825;15212.255089439204
2024;15;4;16338;15673.555920886714
2024;15;5;17338;16886.73744229838
2024;15;6;20538;20086.993314221745
2024;15;7;21875;20773.611364925775
2024;15;8;22400;21305.792338876334
2024;15;9;22363;21409.40998747153
2024;15;10;22125;20835.383131700535
2024;15;11;22588;21306.50724512469
2024;15;12;22600;21456.311155749514
2024;15;13;22625;21582.31056965763
2024;15;14;22525;21587.1815131196
2024;15;15;22738;22033.07124338991
2024;15;16;23625;22796.531924640403
2024;15;17;23813;23281.012294007316
2024;15;18;22888;22384.19675841946
2024;15;19;22650;21949.494127072438
2024;15;20;21988;21484.29737280152
2024;15;21;20288;19730.268272215973
2024;15;22;18938;18502.543712067618
2024;15;23;17700;17034.553811289534
2024;16;0;16388;15991.869302848234
2024;16;1;15988;15794.547782600515
2024;16;2;15600;15078.247970308628
2024;16;3;15388;14968.342344419789
2024;16;4;15450;15088.028798342222
2024;16;5;15725;15144.755905622833
2024;16;6;16625;16169.818496362084
2024;16;7;17688;16690.51848015636
2024;16;8;18550;17569.535219709767
2024;16;9;18875;17720.398043228906
2024;16;10;18938;17942.902034851788
2024;16;11;18925;18024.59965824909
2024;16;12;18763;18053.228721559008
2024;16;13;18800;17991.854165217042
2024;16;14;19000;18430.63649150231
2024;16;15;19438;18284.53048742239
2024;16;16;20025;19199.464127344134
2024;16;17;20288;19824.668401147672
2024;16;18;19813;19750.960586643534
2024;16;19;19550;18888.34034292897
2024;16;20;18825;18157.055631563846
2024;16;21;17813;17193.121470911196
2024;16;22;16638;15713.220855138039
2024;16;23;15500;14894.848995663848
2024;17;0;14688;14036.173467689261
2024;17;1;14113;13643.078757295241
2024;17;2;13738;13306.351195155432
2024;17;3;13600;13475.234167843177
2024;17;4;13638;13328.08476763721
2024;17;5;13950;13334.61926886752
2024;17;6;14338;13658.317065730329
2024;17;7;14975;14073.383834301301
2024;17;8;15663;14398.95335859587
2024;17;9;16275;15641.29175317087
2024;17;10;16788;16023.888024144257
2024;17;11;17188;16094.164869579059
2024;17;12;17275;15932.373094181825
2024;17;13;17050;16320.774474833082
2024;17;14;17588;16565.092030949476
2024;17;15;17813;17060.56326239469
2024;17;16;18250;16931.114468241125
2024;17;17;18350;17730.124995409245
2024;17;18;18263;17764.048739943635
2024;17;19;18250;17759.39611875295
2024;17;20;17813;17222.98690570415
2024;17;21;17025;16649.569986469498
2024;17;22;16438;15724.47591412348
2024;17;23;15113;14584.524102995741
2024;18;0;14725;14249.05912634238
2024;18;1;14375;13977.88776681175
2024;18;2;14250;13892.322975617779
2024;18;3;14275;13550.071581632426
2024;18;4;14875;14068.177165852876
2024;18;5;15925;15680.535364379703
2024;18;6;19675;19241.46280239592
2024;18;7;22113;20963.30269268869
2024;18;8;22488;21798.230395104503
2024;18;9;22513;21536.134926858573
2024;18;10;22388;21623.859436812767
2024;18;11;23213;22226.503696282023
2024;18;12;23163;22575.149584976396
2024;18;13;22538;21889.06816848864
2024;18;14;22575;21525.207170304184
2024;18;15;22800;21994.31419019087
2024;18;16;23350;22479.07518991703
2024;18;17;23188;22961.72631150647
2024;18;18;22763;22070.01530788398
2024;18;19;22488;22125.210291999687
2024;18;20;21925;21636.684897369916
2024;18;21;20313;19461.252102715378
2024;18;22;19513;18776.348297466844
2024;18;23;17900;16992.15356444798
2024;19;0;17050;16496.118633111088
2024;19;1;16450;16093.508451159192
2024;19;2;16200;16000.471410419206
2024;19;3;16225;15739.818956083955
2024;19;4;16688;16513.723109114257
2024;19;5;17988;17211.979708357023
2024;19;6;20550;19709.32351212897
2024;19;7;22350;21338.890460220675
2024;19;8;23325;22401.813089787862
2024;19;9;23225;22218.461050381182
2024;19;10;22538;21124.511579992024
2024;19;11;23150;22132.175992097444
2024;19;12;23588;22327.10609989903
2024;19;13;23588;22721.934509766008
2024;19;14;23013;22086.31964921937
2024;19;15;23088;21900.02404273453
2024;19;16;23500;22397.226616532662
2024;19;17;23238;22526.157295622208
2024;19;18;22838;22325.464180545365
2024;19;19;22638;22329.028464100247
2024;19;20;22150;21452.85479073289
2024;19;21;20700;20300.809303103568
2024;19;22;18800;18193.948476325513
2024;19;23;17650;16991.42543354753
2024;20;0;16725;16203.593928009088
2024;20;1;15938;15230.951535516126
2024;20;2;15850;15239.270138930564
2024;20;3;16025;15285.42442148223
2024;20;4;16488;16380.945026583278
2024;20;5;17538;17045.052710394346
2024;20;6;20363;19723.054898401482
2024;20;7;21913;20955.795982146843
2024;20;8;22638;21615.534390061835
2024;20;9;22925;21880.806080093356
2024;20;10;23088;22210.833340008685
2024;20;11;23525;22676.50154200946
2024;20;12;23688;22581.899770477896
2024;20;13;23775;22659.836351871065
2024;20;14;23613;22557.98966056967
2024;20;15;23238;21777.615767052885
2024;20;16;24175;22871.96178756029
2024;20;17;23700;23473.374853488906
2024;20;18;23263;23091.993542700257
2024;20;19;22675;22125.192792088725
2024;20;20;22150;21765.311392611155
2024;20;21;20563;20125.250030908708
2024;20;22;19125;19240.776161691047
2024;20;23;17850;17573.914982286915
2024;21;0;17000;16474.416481703847
2024;21;1;16463;15771.891911879915
2024;21;2;16150;15328.710735948485
2024;21;3;16175;15715.692727173444
2024;21;4;16663;16011.729850943138
2024;21;5;17763;16978.549258080464
2024;21;6;20625;19995.685423151495
2024;21;7;22363;21146.690399277122
2024;21;8;23213;22550.428327014513
2024;21;9;23363;22539.32795138989
2024;21;10;23613;22611.405471736678
2024;21;11;23250;22545.988827778005
2024;21;12;23138;22153.473661529522
2024;21;13;23581;22408.743159734346
2024;21;14;23838;23142.62481545393
2024;21;15;24287;23394.782008736933
2024;21;16;24663;23455.55076913471
2024;21;17;24288;23749.93226438328
2024;21;18;23738;23062.876349323047
2024;21;19;23575;22798.44005380713
2024;21;20;22825;22510.23550950633
2024;21;21;21163;21044.883328094027
2024;21;22;19600;18820.28648523617
2024;21;23;18200;17812.593847338114
2024;22;0;17450;16819.871486175634
2024;22;1;17188;16590.574923247063
2024;22;2;16950;16331.521215152226
2024;22;3;16875;16202.201846064037
2024;22;4;17338;16847.704325588966
2024;22;5;18375;17708.809976717792
2024;22;6;20900;20454.091365155968
2024;22;7;22650;21639.952378110174
2024;22;8;23463;22415.21039062672
2024;22;9;23850;22668.48726759168
2024;22;10;23975;22859.645733886333
2024;22;11;24150;23301.07824516515
2024;22;12;24163;23263.183437524876
2024;22;13;24225;23029.48895104029
2024;22;14;24038;23057.866461085847
2024;22;15;23913;23063.277424674357
2024;22;16;24575;23241.118943775724
2024;22;17;24463;24071.672038475986
2024;22;18;23988;23355.47524821083
2024;22;19;23788;23402.11973371863
2024;22;20;22838;22185.348168691497
2024;22;21;21163;20302.023579867095
2024;22;22;19775;18949.491512423367
2024;22;23;18400;17909.616989332277
2024;23;0;17275;16826.944500344296
2024;23;1;16500;15819.136674979118
2024;23;2;16375;16002.718491755475
2024;23;3;16400;15567.695987546209
2024;23;4;16538;16024.784040270537
2024;23;5;16963;16220.79676004751
2024;23;6;17875;17244.63277843957
2024;23;7;18825;17834.47973426328
2024;23;8;20050;18877.91732694321
2024;23;9;20725;19648.088891154035
2024;23;10;20800;20001.25856184289
2024;23;11;20725;19609.62162609537
2024;23;12;20650;19817.138422413027
2024;23;13;20588;19362.058629068477
2024;23;14;20625;19730.960835583057
2024;23;15;20925;20213.31372413158
2024;23;16;21463;19968.67109997454
2024;23;17;21025;20365.620948905904
2024;23;18;20713;20328.41442543611
2024;23;19;20050;19509.3909227914
2024;23;20;19388;18962.229174674263
2024;23;21;18588;17967.202962656836
2024;23;22;17538;17055.31795749458
2024;23;23;16212;15680.864552921585
2024;24;0;15875;15608.556412331962
2024;24;1;15450;15000.884168660243
2024;24;2;14775;14342.520532415041
2024;24;3;14700;14117.624606775507
2024;24;4;14763;14165.4787551855
2024;24;5;15150;14563.488362436075
2024;24;6;15563;15141.890428475659
2024;24;7;16365;15280.803103835948
2024;24;8;17053;16110.954971379282
2024;24;9;17825;17240.08015972909
2024;24;10;18238;17412.224940686338
2024;24;11;18513;17447.795293566433
2024;24;12;18700;17940.24278443279
2024;24;13;18838;17756.38492539569
2024;24;14;18975;17567.37509296443
2024;24;15;18588;17386.38273781652
2024;24;16;18838;17463.84161579483
2024;24;17;19100;18529.697303191737
2024;24;18;18975;18478.68367583791
2024;24;19;18863;18698.287462455057
2024;24;20;18463;18028.38547475283
2024;24;21;17450;16906.179894238227
2024;24;22;16863;16528.8811162367
2024;24;23;15675;14732.772938198423
2024;25;0;15175;14722.122911621713
2024;25;1;14838;14492.173038777393
2024;25;2;14700;13904.282750844031
2024;25;3;14988;14716.750808641385
2024;25;4;15025;14592.699281498883
2024;25;5;16425;15841.94241721984
2024;25;6;19725;19351.556373221258
2024;25;7;21880;21334.138571560878
2024;25;8;22738;21774.3732510117
2024;25;9;21888;20937.644117260068
2024;25;10;21525;20433.12782009195
2024;25;11;21825;20655.031126107042
2024;25;12;21688;20854.06716330885
2024;25;13;21838;20666.783234818227
2024;25;14;22013;21027.31324744388
2024;25;15;21813;20717.468510646977
2024;25;16;23138;22233.79596514928
2024;25;17;22913;22479.73242105739
2024;25;18;22600;22307.50798885158
2024;25;19;22275;21672.99672022905
2024;25;20;21588;21034.025012941325
2024;25;21;20263;19567.247256843537
2024;25;22;18963;18374.141347984776
2024;25;23;17325;16900.46009860897
2024;26;0;16675;16326.39772332907
2024;26;1;16175;15490.566935164476
2024;26;2;15600;15273.921184021132
2024;26;3;15825;15596.12757176099
2024;26;4;16490;16072.68698064474
2024;26;5;17538;17413.359162511613
2024;26;6;20500;19845.242160179285
2024;26;7;22138;20889.069059337715
2024;26;8;22263;20907.255950219143
2024;26;9;22100;21399.208862297837
2024;26;10;22113;21243.87313127081
2024;26;11;22288;21276.88306581791
2024;26;12;22763;21818.993725263965
2024;26;13;22925;21699.902190540324
2024;26;14;22700;22189.150395923367
2024;26;15;22763;21788.844236395045
2024;26;16;23363;22384.878958920977
2024;26;17;23000;22645.153324779738
2024;26;18;22488;22084.201846347343
2024;26;19;22538;22082.776804855825
2024;26;20;22275;21616.905108910938
2024;26;21;20750;20344.2936714272
2024;26;22;19025;18901.40489929501
2024;26;23;17700;17469.084009230995
2024;27;0;16775;16593.63732532788
2024;27;1;15963;15360.756864713763
2024;27;2;15700;15002.079035948283
2024;27;3;15913;15387.842615980071
2024;27;4;16313;15824.14498245774
2024;27;5;17538;17256.83830369419
2024;27;6;20600;19761.507074057037
2024;27;7;21938;21243.910063892123
2024;27;8;22488;21456.398420284204
2024;27;9;22663;21577.623786010518
2024;27;10;22100;20897.579124947966
2024;27;11;22125;20794.028665626847
2024;27;12;22488;21652.634116792382
2024;27;13;22450;21464.66359343768
2024;27;14;22550;21292.00782005179
2024;27;15;22988;21728.98424558728
2024;27;16;23675;22607.843060141975
2024;27;17;23534;23367.804305057878
2024;27;18;23104;22552.08172972728
2024;27;19;22700;21899.371409376377
2024;27;20;21925;21375.85138718281
2024;27;21;20663;20108.455286050466
2024;27;22;19163;18123.622671411686
2024;27;23;17638;17127.141026696438
2024;28;0;16488;15941.813093958264
2024;28;1;15975;15614.241272962683
2024;28;2;15850;15719.791218989069
2024;28;3;15938;15663.313005909551
2024;28;4;16338;15784.222261889034
2024;28;5;17513;16791.694818251664
2024;28;6;20650;20664.671960649972
2024;28;7;22266;21277.8436868029
2024;28;8;23244;22246.78585838259
2024;28;9;23290;22285.174982578
2024;28;10;23150;22189.61695215357
2024;28;11;23763;22734.127917615213
2024;28;12;23863;22748.267598623952
2024;28;13;23850;22740.628211751922
2024;28;14;23475;22468.4493459568
2024;28;15;23188;22079.315045773248
2024;28;16;23725;22582.430843464568
2024;28;17;23463;22984.286045538378
2024;28;18;22888;22337.00455651583
2024;28;19;22738;22538.798597716537
2024;28;20;22000;20969.806038321396
2024;28;21;20500;20218.30137038449
2024;28;22;19275;19024.217038499526
2024;28;23;17950;17035.32195351837
2024;29;0;16738;16169.46248118393
2024;29;1;16050;15475.711826800842
2024;29;2;16050;15268.497661056435
2024;29;3;15900;15244.436662481825
2024;29;4;16425;15702.884830906834
2024;29;5;17663;17513.454088684724
2024;29;6;20413;20100.135678629493
2024;29;7;22213;21467.311018998833
2024;29;8;23213;22357.334412808646
2024;29;9;23275;22049.189645756553
2024;29;10;23225;22120.095946744044
2024;29;11;23600;22697.874912245585
2024;29;12;23913;22668.57443822161
2024;29;13;23800;22942.59968603448
2024;29;14;23600;22551.934920368374
2024;29;15;23700;22625.03583849008
2024;29;16;23950;23092.1919936407
2024;29;17;23488;23076.85266229721
2024;29;18;23075;22502.806766836184
2024;29;19;22725;22456.86596067285
2024;29;20;22050;21333.78733448002
2024;29;21;20388;20011.18712138885
2024;29;22;18875;18493.62025159368
2024;29;23;17713;17151.0907121372
2024;30;0;16925;16490.226604448424
2024;30;1;15925;15174.777284722939
2024;30;2;15900;15584.80540384138
2024;30;3;16000;15463.019572711402
2024;30;4;16200;15595.455395896191
2024;30;5;16525;16234.801845167378
2024;30;6;17438;16797.13126189145
2024;30;7;18613;17331.307740727287
2024;30;8;19725;18413.67416529522
2024;30;9;20075;19196.201990269128
2024;30;10;19975;18718.914129500743
2024;30;11;20200;19550.958836396872
2024;30;12;20213;18796.614118423255
2024;30;13;20200;19539.291273658007
2024;30;14;20150;19192.203493440524
2024;30;15;20650;19630.65737762592
2024;30;16;20575;19466.01618263821
2024;30;17;20513;20092.827222870415
2024;30;18;20025;19517.47305951503
2024;30;19;19688;19408.660376403303
2024;30;20;19000;18522.845529732407
2024;30;21;17988;17518.060352292374
2024;30;22;17125;16552.27755755723
2024;30;23;16025;15513.610875255787
