Rok;Dzień;Godzina;Krajowe zapotrzebowanie na moc [MW];Produkcja [MW]
2025;11;10;23538;25285.823209132992
2025;11;11;23163;25346.572389410954
2025;11;12;23113;25537.431239402526
2025;11;13;22963;25169.49305211023
2025;11;14;22938;24634.126006809198
2025;11;15;23350;25253.15318542675
2025;11;16;23850;26103.382229837323
2025;11;17;24563;25421.466106876243
2025;11;18;24275;25363.763885629247
2025;11;19;24175;25329.92681068587
2025;11;20;23450;24264.613905684382
2025;11;21;22088;23076.09492878764
2025;11;22;20675;21026.746531986184
2025;11;23;19275;20070.122471733142
2025;12;0;18113;19062.48636972137
2025;12;1;17850;18600.44336360703
2025;12;2;17625;18951.482260786328
2025;12;3;17675;18388.971724407875
2025;12;4;18263;19174.991102660602
2025;12;5;19175;20201.148115457218
2025;12;6;22300;23588.254657813224
2025;12;7;23425;25137.82756976411
2025;12;8;24400;26632.632750430992
2025;12;9;24213;26215.046612203918
2025;12;10;23363;25166.69826979041
2025;12;11;23238;25330.420694852655
2025;12;12;23288;25327.811939114694
2025;12;13;23238;25117.95662456824
2025;12;14;23400;25413.960416998005
2025;12;15;23763;25685.937280627648
2025;12;16;24488;26510.703469050248
2025;12;17;25175;26307.42613490421
2025;12;18;24213;25530.20336322907
2025;12;19;23925;24677.43690023463
2025;12;20;23263;24689.606674931252
2025;12;21;21363;21972.5824400955
2025;12;22;20263;21232.642980992885
2025;12;23;18863;19980.663441296914
2025;13;0;18163;19219.198373547006
2025;13;1;17725;18600.46009603588
2025;13;2;17188;18146.375549928543
2025;13;3;17438;18339.399813068234
2025;13;4;18113;18995.127048611157
2025;13;5;19000;20169.920419404203
2025;13;6;21775;22846.403097193008
2025;13;7;23475;25336.418080947868
2025;13;8;24338;26517.91997508665
2025;13;9;24238;26299.45990417532
2025;13;10;23775;25937.572423767793
2025;13;11;23938;26063.92576838472
2025;13;12;23725;25559.200997815584
2025;13;13;23725;25612.963791960607
2025;13;14;23700;25849.458721024654
2025;13;15;23713;25835.074053086693
2025;13;16;23638;25633.81968120717
2025;13;17;24113;25136.465476661757
2025;13;18;23988;25243.532979157684
2025;13;19;23863;24744.685722232833
2025;13;20;23313;24422.41947623401
2025;13;21;21825;22784.56146951322
2025;13;22;20538;21494.463759354556
2025;13;23;18950;20169.755370397437
2025;14;0;17838;19003.083269797607
2025;14;1;17325;18487.701927200127
2025;14;2;17000;18261.095761430865
2025;14;3;17113;18117.20076832655
2025;14;4;17450;18586.39059425899
2025;14;5;18425;19362.946648681307
2025;14;6;21450;22514.83327049769
2025;14;7;23025;24998.971389126462
2025;14;8;24088;26107.399192998542
2025;14;9;24225;26344.031405087382
2025;14;10;24225;26061.355863353307
2025;14;11;24138;26556.477455137094
2025;14;12;24288;26086.79652370006
2025;14;13;24163;25920.162277442454
2025;14;14;23950;26181.622174700013
2025;14;15;23713;25871.332538792587
2025;14;16;23788;25912.823963410432
2025;14;17;24050;25175.669101852855
2025;14;18;23950;24947.550645430616
2025;14;19;23538;24358.549125702833
2025;14;20;23075;24090.160911638744
2025;14;21;21638;22502.56765769758
2025;14;22;20188;21383.023946683552
2025;14;23;18650;19620.58852369957
2025;15;0;17350;18184.900560641498
2025;15;1;17138;18073.7228316694
2025;15;2;16938;18020.586290855124
2025;15;3;16825;17712.255089439204
2025;15;4;16863;17698.555920886713
2025;15;5;17125;18173.73744229838
2025;15;6;18125;19173.993314221745
2025;15;7;19025;20923.611364925775
2025;15;8;20175;22080.792338876334
2025;15;9;20725;22771.40998747153
2025;15;10;21238;22948.383131700535
2025;15;11;21100;22818.50724512469
2025;15;12;21263;23119.311155749514
2025;15;13;21175;23132.31056965763
2025;15;14;20663;22725.1815131196
2025;15;15;20750;23045.07124338991
2025;15;16;21100;23271.531924640403
2025;15;17;21788;22756.012294007316
2025;15;18;21500;22496.19675841946
2025;15;19;21188;21987.494127072438
2025;15;20;20500;21496.29737280152
2025;15;21;19375;20317.268272215973
2025;15;22;18475;19539.543712067618
2025;15;23;17175;18009.553811289534
2025;16;0;16600;17703.869302848234
2025;16;1;16050;17356.547782600515
2025;16;2;15813;16791.24797030863
2025;16;3;15850;16930.342344419787
2025;16;4;15863;17001.028798342224
2025;16;5;16075;16994.75590562283
2025;16;6;16635;17679.818496362084
2025;16;7;17507;19509.51848015636
2025;16;8;17788;19807.535219709767
2025;16;9;18413;20258.398043228906
2025;16;10;18550;20554.902034851788
2025;16;11;18788;20887.59965824909
2025;16;12;18525;20815.228721559008
2025;16;13;18675;20866.854165217042
2025;16;14;18563;20993.63649150231
2025;16;15;18500;20346.53048742239
2025;16;16;18838;21012.464127344134
2025;16;17;19988;21024.668401147672
2025;16;18;20563;22000.960586643534
2025;16;19;20488;21326.34034292897
2025;16;20;20300;21132.055631563846
2025;16;21;19350;20230.121470911196
2025;16;22;18625;19200.22085513804
2025;16;23;17538;18432.848995663848
2025;17;0;17050;17898.17346768926
2025;17;1;16950;17980.078757295243
2025;17;2;16900;17968.351195155432
2025;17;3;16963;18338.234167843177
2025;17;4;17313;18503.08476763721
2025;17;5;18538;19422.61926886752
2025;17;6;21950;22770.317065730327
2025;17;7;23700;25798.3838343013
2025;17;8;24713;26448.95335859587
2025;17;9;24163;26529.29175317087
2025;17;10;24000;26235.888024144257
2025;17;11;23638;25544.164869579057
2025;17;12;22938;24595.373094181825
2025;17;13;22575;24845.774474833084
2025;17;14;22850;24827.092030949476
2025;17;15;23425;25672.56326239469
2025;17;16;23713;25394.114468241125
2025;17;17;24988;25868.124995409245
2025;17;18;24488;25489.048739943635
2025;17;19;24175;25184.39611875295
2025;17;20;23750;24659.98690570415
2025;17;21;22613;23737.569986469498
2025;17;22;21100;21886.475914123483
2025;17;23;19750;20721.52410299574
2025;18;0;18938;19962.05912634238
2025;18;1;18463;19565.88776681175
2025;18;2;18250;19392.32297561778
2025;18;3;18300;19075.071581632426
2025;18;4;18700;19393.177165852874
2025;18;5;20000;21255.535364379703
2025;18;6;22550;23616.46280239592
2025;18;7;24250;26100.30269268869
2025;18;8;24488;26798.230395104503
2025;18;9;24625;26648.134926858573
2025;18;10;24625;26860.859436812767
2025;18;11;24075;26088.503696282023
2025;18;12;24188;26600.149584976396
2025;18;13;24180;26531.06816848864
2025;18;14;23875;25825.207170304184
2025;18;15;24042;26236.31419019087
2025;18;16;24609;26738.07518991703
2025;18;17;25122;26395.72631150647
2025;18;18;24350;25157.01530788398
2025;18;19;24213;25350.210291999687
2025;18;20;23575;24786.684897369916
2025;18;21;22050;22698.252102715378
2025;18;22;20475;21238.348297466844
2025;18;23;19213;19805.15356444798
2025;19;0;18713;19659.118633111088
2025;19;1;18063;19206.508451159192
2025;19;2;17850;19150.471410419206
2025;19;3;17863;18877.818956083956
2025;19;4;18225;19550.723109114257
2025;19;5;19425;20148.979708357023
2025;19;6;22075;22734.32351212897
2025;19;7;23600;25588.890460220675
2025;19;8;24488;26564.813089787862
2025;19;9;24225;26218.461050381182
2025;19;10;24138;25724.511579992024
2025;19;11;23800;25782.175992097444
2025;19;12;23313;25052.10609989903
2025;19;13;23600;25733.934509766008
2025;19;14;23475;25548.31964921937
2025;19;15;23750;25562.02404273453
2025;19;16;24000;25897.226616532662
2025;19;17;24575;25363.157295622208
2025;19;18;24400;25387.464180545365
2025;19;19;24500;25691.028464100247
2025;19;20;23838;24640.85479073289
2025;19;21;22375;23475.809303103568
2025;19;22;21000;21893.948476325513
2025;19;23;19588;20429.42543354753
2025;20;0;18438;19416.59392800909
2025;20;1;18088;18880.951535516124
2025;20;2;17850;18739.270138930562
2025;20;3;17925;18685.424421482232
2025;20;4;18550;19942.94502658328
2025;20;5;19638;20645.052710394346
2025;20;6;22200;23060.054898401482
2025;20;7;24175;26217.795982146843
2025;20;8;24388;26365.534390061835
2025;20;9;24025;25980.806080093356
2025;20;10;23600;25722.833340008685
2025;20;11;22450;24601.50154200946
2025;20;12;22313;24206.899770477896
2025;20;13;22200;24084.836351871065
2025;20;14;22413;24357.98966056967
2025;20;15;22600;24139.615767052885
2025;20;16;23700;25396.96178756029
2025;20;17;24100;25373.374853488906
2025;20;18;23875;25203.993542700257
2025;20;19;23950;24900.192792088725
2025;20;20;23338;24453.311392611155
2025;20;21;21625;22687.250030908708
2025;20;22;20075;21690.776161691047
2025;20;23;18813;20036.914982286915
2025;21;0;17938;18912.416481703847
2025;21;1;17375;18183.891911879913
2025;21;2;17300;17978.710735948487
2025;21;3;17350;18390.692727173446
2025;21;4;17938;18786.72985094314
2025;21;5;19100;19815.549258080464
2025;21;6;21500;22370.685423151495
2025;21;7;22938;24721.690399277122
2025;21;8;23775;26112.428327014513
2025;21;9;23338;25514.32795138989
2025;21;10;22263;24261.405471736678
2025;21;11;22225;24520.988827778005
2025;21;12;22213;24228.473661529522
2025;21;13;22363;24190.743159734346
2025;21;14;22638;24942.62481545393
2025;21;15;22775;24882.782008736933
2025;21;16;23225;25017.55076913471
2025;21;17;23675;24636.93226438328
2025;21;18;23625;24449.876349323047
2025;21;19;23375;24098.44005380713
2025;21;20;22488;23673.23550950633
2025;21;21;21025;22406.883328094027
2025;21;22;19450;20170.28648523617
2025;21;23;18713;19825.593847338114
2025;22;0;16913;17782.871486175634
2025;22;1;16550;17452.574923247063
2025;22;2;16550;17431.521215152225
2025;22;3;16550;17377.201846064036
2025;22;4;16588;17597.704325588966
2025;22;5;16850;17683.809976717792
2025;22;6;17738;18792.091365155968
2025;22;7;18275;20264.952378110174
2025;22;8;19100;21052.21039062672
2025;22;9;19725;21543.48726759168
2025;22;10;19188;21072.645733886333
2025;22;11;18513;20664.07824516515
2025;22;12;17950;20050.183437524876
2025;22;13;17850;19654.48895104029
2025;22;14;18025;20044.866461085847
2025;22;15;19150;21300.277424674357
2025;22;16;19413;21079.118943775724
2025;22;17;20438;21546.672038475986
2025;22;18;20200;21067.47524821083
2025;22;19;19938;21052.11973371863
2025;22;20;19413;20260.348168691497
2025;22;21;18463;19102.023579867095
2025;22;22;17250;17924.491512423367
2025;22;23;16025;17034.616989332277
2025;23;0;15188;16239.944500344296
2025;23;1;14763;15582.136674979118
2025;23;2;14438;15565.718491755475
2025;23;3;14400;15067.695987546209
2025;23;4;14513;15499.784040270537
2025;23;5;14925;15682.79676004751
2025;23;6;15063;15932.632778439569
2025;23;7;15463;17472.47973426328
2025;23;8;16388;18215.91732694321
2025;23;9;17063;18986.088891154035
2025;23;10;17588;19789.25856184289
2025;23;11;17963;19847.62162609537
2025;23;12;17938;20105.138422413027
2025;23;13;18338;20112.058629068477
2025;23;14;18100;20205.960835583057
2025;23;15;18150;20438.31372413158
2025;23;16;18200;19705.67109997454
2025;23;17;18938;19778.620948905904
2025;23;18;19100;20215.41442543611
2025;23;19;19584;20543.3909227914
2025;23;20;18638;19712.229174674263
2025;23;21;17900;18779.202962656836
2025;23;22;16750;17767.31795749458
2025;23;23;15863;16831.864552921583
2025;24;0;15550;16783.55641233196
2025;24;1;15163;16213.884168660243
2025;24;2;15025;16092.520532415041
2025;24;3;15013;15930.624606775507
2025;24;4;15625;16527.4787551855
2025;24;5;16963;17876.488362436077
2025;24;6;20363;21441.89042847566
2025;24;7;22069;23984.803103835948
2025;24;8;22988;25045.954971379284
2025;24;9;22654;25069.08015972909
2025;24;10;22410;24584.224940686338
2025;24;11;22725;24659.795293566433
2025;24;12;23063;25303.24278443279
2025;24;13;23088;25006.38492539569
2025;24;14;22700;24292.37509296443
2025;24;15;22600;24398.38273781652
2025;24;16;22863;24488.84161579483
2025;24;17;23100;24029.697303191737
2025;24;18;23275;24278.68367583791
2025;24;19;23113;24448.287462455057
2025;24;20;22400;23465.38547475283
2025;24;21;20775;21731.179894238227
2025;24;22;19163;20328.8811162367
2025;24;23;18013;18570.772938198425
2025;25;0;17075;18122.122911621715
2025;25;1;16538;17692.173038777393
2025;25;2;16250;16954.28275084403
2025;25;3;16300;17528.750808641387
2025;25;4;16750;17817.699281498884
2025;25;5;17850;18766.94241721984
2025;25;6;20688;21814.556373221258
2025;25;7;22425;24879.138571560878
2025;25;8;22900;24936.3732510117
2025;25;9;22813;24862.644117260068
2025;25;10;23159;25067.12782009195
2025;25;11;22550;24380.031126107042
2025;25;12;22750;24916.06716330885
2025;25;13;22400;24228.783234818227
2025;25;14;22013;24027.31324744388
2025;25;15;22500;24404.468510646977
2025;25;16;22363;24458.79596514928
2025;25;17;23150;24216.73242105739
2025;25;18;22700;23907.50798885158
2025;25;19;22538;23435.99672022905
2025;25;20;22200;23146.025012941325
2025;25;21;20650;21454.247256843537
2025;25;22;19263;20174.141347984776
2025;25;23;17788;18863.46009860897
2025;26;0;17300;18451.39772332907
2025;26;1;16788;17603.566935164476
2025;26;2;16700;17873.921184021132
2025;26;3;16678;17949.12757176099
2025;26;4;16966;18048.68698064474
2025;26;5;18025;19400.359162511613
2025;26;6;20588;21433.242160179285
2025;26;7;22163;23914.069059337715
2025;26;8;22763;24407.255950219143
2025;26;9;22863;25162.208862297837
2025;26;10;22625;24755.87313127081
2025;26;11;22550;24538.88306581791
2025;26;12;22463;24518.993725263965
2025;26;13;22675;24449.902190540324
2025;26;14;22688;25177.150395923367
2025;26;15;22588;24613.844236395045
2025;26;16;22763;24784.878958920977
2025;26;17;23288;24433.153324779738
2025;26;18;23088;24184.201846347343
2025;26;19;23163;24207.776804855825
2025;26;20;22250;23091.905108910938
2025;26;21;20825;21919.2936714272
2025;26;22;19263;20639.40489929501
2025;26;23;17775;19044.084009230995
2025;27;0;16938;18256.63732532788
2025;27;1;16475;17372.756864713763
2025;27;2;16400;17202.079035948285
2025;27;3;16400;17374.84261598007
2025;27;4;16688;17699.14498245774
2025;27;5;17688;18906.83830369419
2025;27;6;20188;20849.507074057037
2025;27;7;21550;23855.910063892123
2025;27;8;22413;24381.398420284204
2025;27;9;22750;24664.623786010518
2025;27;10;22450;24247.579124947966
2025;27;11;22750;24419.028665626847
2025;27;12;23113;25277.634116792382
2025;27;13;23188;25202.66359343768
2025;27;14;22988;24730.00782005179
2025;27;15;23088;24828.98424558728
2025;27;16;22694;24626.843060141975
2025;27;17;23089;24422.804305057878
2025;27;18;22814;23762.08172972728
2025;27;19;22701;23400.371409376377
2025;27;20;22200;23150.85138718281
2025;27;21;20563;21508.455286050466
2025;27;22;19113;19573.622671411686
2025;27;23;17775;18764.141026696438
2025;28;0;16838;17791.813093958266
2025;28;1;16363;17502.241272962685
2025;28;2;16050;17419.79121898907
2025;28;3;16125;17350.313005909553
2025;28;4;16563;17509.222261889034
2025;28;5;17875;18653.694818251664
2025;28;6;20688;22202.671960649972
2025;28;7;21925;23936.8436868029
2025;28;8;22638;24640.78585838259
2025;28;9;22675;24670.174982578
2025;28;10;22763;24802.61695215357
2025;28;11;23657;25628.127917615213
2025;28;12;23417;25302.267598623952
2025;28;13;23313;25203.628211751922
2025;28;14;23138;25131.4493459568
2025;28;15;22625;24516.315045773248
2025;28;16;22713;24570.430843464568
2025;28;17;22963;23984.286045538378
2025;28;18;22838;23787.00455651583
2025;28;19;22688;23988.798597716537
2025;28;20;21963;22432.806038321396
2025;28;21;20400;21618.30137038449
2025;28;22;19200;20449.217038499526
2025;28;23;17975;18560.32195351837
