Rok;Dzień;Godzina;Krajowe zapotrzebowanie na moc [MW];Produkcja [MW]
2024;4;9;23717;21788.42251430235
2024;4;10;23475;21770.578808948303
2024;4;11;23713;21609.34595634527
2024;4;12;23813;21651.30127942136
2024;4;13;23425;21324.648591283094
2024;4;14;23475;21658.080423540414
2024;4;15;23363;21428.750221931936
2024;4;16;23850;21744.047959246593
2024;4;17;23388;22490.653486622672
2024;4;18;23000;22019.415509869606
2024;4;19;22900;22093.728998106577
2024;4;20;22213;21072.58938122453
2024;4;21;20788;19722.467570680445
2024;4;22;19375;18296.57836937357
2024;4;23;18113;16820.297010373575
2024;5;0;17188;16247.224055412915
2024;5;1;16388;15440.211054435978
2024;5;2;16250;15251.022691328491
2024;5;3;16138;15091.082573324971
2024;5;4;16713;15429.925851589916
2024;5;5;17863;16778.87093544693
2024;5;6;21138;20069.457096694645
2024;5;7;22563;20402.544546155677
2024;5;8;23213;21180.7428576668
2024;5;9;23713;21793.810171362908
2024;5;10;23488;21865.237180242108
2024;5;11;23763;21797.915562566366
2024;5;12;23725;21776.510078144554
2024;5;13;23713;21698.110816846765
2024;5;14;23563;21179.245756940192
2024;5;15;23763;21757.697224910156
2024;5;16;23900;21912.046041988204
2024;5;17;23538;23030.648422497055
2024;5;18;23325;22286.527807043774
2024;5;19;23200;22260.309468466723
2024;5;20;22713;21706.05764605895
2024;5;21;21063;19829.264392476092
2024;5;22;19675;18903.564562903004
2024;5;23;18313;17463.386606537355
2024;6;0;17250;16408.20638940861
2024;6;1;16638;15456.122509041052
2024;6;2;16800;16080.55886218722
2024;6;3;16588;15307.629787441543
2024;6;4;17225;16342.371418760054
2024;6;5;18313;17751.091125161995
2024;6;6;21113;19914.892734973862
2024;6;7;22763;20649.740454079445
2024;6;8;23363;21382.93027301753
2024;6;9;23463;21362.30486917676
2024;6;10;23363;21052.867313786774
2024;6;11;23900;21913.712594961205
2024;6;12;24463;22250.53925725478
2024;6;13;24300;22394.718486127036
2024;6;14;23938;21754.115153153238
2024;6;15;23813;22122.986881003508
2024;6;16;24038;21881.349341532754
2024;6;17;23838;22773.587696758867
2024;6;18;23500;22662.703443473933
2024;6;19;23125;21878.827136713207
2024;6;20;22338;21383.491986920824
2024;6;21;20738;19999.428550856486
2024;6;22;19525;18203.503353087755
2024;6;23;18263;17299.92677170646
2024;7;0;17388;16439.976558849685
2024;7;1;16625;15781.364574355463
2024;7;2;16163;14915.609857824384
2024;7;3;16100;14835.908677383144
2024;7;4;16100;15204.38831312338
2024;7;5;16388;15447.396934646637
2024;7;6;17500;16550.098570069174
2024;7;7;18563;16632.289641899395
2024;7;8;19675;17538.995055684303
2024;7;9;20700;18746.4507394322
2024;7;10;21013;19071.614494659738
2024;7;11;21000;18857.129716394727
2024;7;12;21000;19373.15490222895
2024;7;13;21088;19182.76658418236
2024;7;14;20750;18511.73930055947
2024;7;15;20975;19106.310721726764
2024;7;16;21100;18905.063665954534
2024;7;17;20738;19895.416920748492
2024;7;18;20400;19631.71911580148
2024;7;19;19950;18785.863536329656
2024;7;20;19363;18555.675225848863
2024;7;21;18250;17332.5561853873
2024;7;22;17013;16177.412031998898
2024;7;23;15863;15242.35859653079
2024;8;0;15525;14475.922376799426
2024;8;1;14863;13712.252767128502
2024;8;2;14525;13347.097114074895
2024;8;3;14250;13086.837943006913
2024;8;4;14400;13384.57965811718
2024;8;5;14613;13681.23039496333
2024;8;6;15063;14118.338159866003
2024;8;7;15588;13753.436649807205
2024;8;8;16525;14527.600378375582
2024;8;9;17200;15490.706815431464
2024;8;10;17775;15722.068633352408
2024;8;11;18450;16994.033833317924
2024;8;12;18550;16675.133469553002
2024;8;13;18563;16391.568488716744
2024;8;14;18663;16448.821500387778
2024;8;15;18838;16934.49448304864
2024;8;16;19188;17143.30744293483
2024;8;17;19188;18330.800098818418
2024;8;18;19313;18407.647524914708
2024;8;19;19200;18185.434217468624
2024;8;20;18663;17493.64125638632
2024;8;21;17913;16610.030555062825
2024;8;22;17325;16235.697009586596
2024;8;23;16288;15459.279758864694
2024;9;0;15188;14230.818748826041
2024;9;1;14850;13600.852244257603
2024;9;2;14775;13809.636185170237
2024;9;3;14738;13815.063475945768
2024;9;4;15350;14173.228512759773
2024;9;5;16900;15930.745021189106
2024;9;6;20263;19274.6417436892
2024;9;7;22025;19796.405940433877
2024;9;8;23125;21196.557472069657
2024;9;9;23325;21437.15690527365
2024;9;10;23688;21904.610248635054
2024;9;11;24050;22260.76041040698
2024;9;12;24138;21862.46612640858
2024;9;13;24175;21987.434992016977
2024;9;14;23850;21953.007053441732
2024;9;15;23913;22015.75719018244
2024;9;16;24300;22403.00953726121
2024;9;17;24113;23883.546298130943
2024;9;18;23600;22714.178102138634
2024;9;19;23175;22402.11312803612
2024;9;20;22825;22015.80035269864
2024;9;21;21300;20430.27825026116
2024;9;22;19663;18599.94615107193
2024;9;23;18275;17426.793844098655
2024;10;0;17175;16020.434957092486
2024;10;1;16738;15690.636278651999
2024;10;2;16588;15490.92729043418
2024;10;3;16650;15666.374827877264
2024;10;4;17238;16700.931713334703
2024;10;5;18363;16989.54696148165
2024;10;6;21488;20625.2520380749
2024;10;7;23288;20965.45682576207
2024;10;8;24350;22255.613626842114
2024;10;9;24700;22917.790119393474
2024;10;10;24613;22625.85600381909
2024;10;11;24700;22484.451044414138
2024;10;12;24700;22556.939258148006
2024;10;13;24688;22823.919549786937
2024;10;14;24300;22153.926673656573
2024;10;15;24263;22306.291717916396
2024;10;16;24613;22622.11436798076
2024;10;17;24550;23419.679930478836
2024;10;18;24250;23678.788817865065
2024;10;19;23963;23089.7838044636
2024;10;20;23463;22057.97148266848
2024;10;21;21938;20975.290862953887
2024;10;22;20400;19267.64270704632
2024;10;23;18725;17895.486666959245
2024;11;0;17500;16341.49585231346
2024;11;1;17000;15977.05271170662
2024;11;2;16825;15925.997455796092
2024;11;3;16613;15786.151038834025
2024;11;4;17225;15984.940718588845
2024;11;5;18175;17108.09975283181
2024;11;6;21525;20430.01093776781
2024;11;7;23000;20869.33415348526
2024;11;8;23663;22016.09084805622
2024;11;9;24000;22080.99634219219
2024;11;10;23975;21722.823209132992
2024;11;11;24038;22221.572389410954
2024;11;12;24213;22637.431239402526
2024;11;13;24225;22431.49305211023
2024;11;14;23800;21496.126006809198
2024;11;15;24088;21991.15318542675
2024;11;16;24463;22716.382229837323
2024;11;17;24025;22883.466106876243
2024;11;18;23663;22751.763885629247
2024;11;19;23769;22923.92681068587
2024;11;20;23177;21991.613905684382
2024;11;21;21438;20426.09492878764
2024;11;22;20000;18351.746531986184
2024;11;23;18725;17520.122471733142
2024;12;0;17450;16399.48636972137
2024;12;1;16563;15313.44336360703
2024;12;2;16625;15951.482260786328
2024;12;3;16588;15301.971724407873
2024;12;4;17175;16086.991102660602
2024;12;5;18238;17264.148115457218
2024;12;6;21463;20751.254657813224
2024;12;7;23138;20850.82756976411
2024;12;8;23825;22057.632750430992
2024;12;9;23850;21852.046612203918
2024;12;10;23650;21453.69826979041
2024;12;11;23900;21992.420694852655
2024;12;12;24150;22189.811939114694
2024;12;13;24338;22217.95662456824
2024;12;14;24075;22088.960416998005
2024;12;15;24238;22160.937280627648
2024;12;16;24438;22460.703469050248
2024;12;17;24406;23538.42613490421
2024;12;18;23665;22982.20336322907
2024;12;19;23588;22340.43690023463
2024;12;20;23288;22714.606674931252
2024;12;21;21675;20284.5824400955
2024;12;22;20325;19294.642980992885
2024;12;23;18800;17917.663441296914
2024;13;0;17363;16419.198373547006
2024;13;1;16913;15788.460096035882
2024;13;2;16925;15883.375549928545
2024;13;3;17075;15976.399813068234
2024;13;4;17588;16470.127048611157
2024;13;5;18625;17794.920419404203
2024;13;6;21788;20859.403097193008
2024;13;7;23525;21386.418080947868
2024;13;8;23913;22092.91997508665
2024;13;9;23900;21961.45990417532
2024;13;10;23325;21487.572423767793
2024;13;11;23475;21600.92576838472
2024;13;12;23375;21209.200997815584
2024;13;13;23738;21625.963791960607
2024;13;14;23688;21837.458721024654
2024;13;15;23725;21847.074053086693
2024;13;16;24075;22070.81968120717
2024;13;17;23688;22711.465476661757
2024;13;18;23375;22630.532979157684
2024;13;19;23263;22144.685722232833
2024;13;20;22613;21722.41947623401
2024;13;21;21025;19984.56146951322
2024;13;22;19850;18806.463759354556
2024;13;23;18775;17994.755370397437
2024;14;0;17238;16403.083269797607
2024;14;1;16825;15987.701927200127
2024;14;2;16800;16061.095761430866
2024;14;3;16863;15867.200768326551
2024;14;4;16750;15886.390594258994
2024;14;5;16850;15787.946648681309
2024;14;6;18247;17311.83327049769
2024;14;7;19363;17336.971389126462
2024;14;8;20674;18693.399192998542
2024;14;9;21654;19773.031405087382
2024;14;10;22185;20021.355863353307
2024;14;11;22698;21116.477455137094
2024;14;12;22557;20355.79652370006
2024;14;13;22050;19807.162277442454
2024;14;14;20963;19194.622174700013
2024;14;15;21000;19158.332538792587
2024;14;16;21538;19662.823963410432
2024;14;17;21450;20575.669101852855
2024;14;18;21025;20022.550645430616
2024;14;19;20400;19220.549125702833
2024;14;20;19950;18965.160911638744
2024;14;21;18775;17639.56765769758
2024;14;22;17813;17008.023946683552
2024;14;23;16588;15558.588523699573
2024;15;0;16125;14959.900560641498
2024;15;1;15225;14160.722831669402
2024;15;2;14738;13820.586290855124
2024;15;3;14788;13675.255089439204
2024;15;4;14838;13673.555920886714
2024;15;5;14988;14036.737442298383
2024;15;6;15425;14473.993314221745
2024;15;7;16150;14048.611364925773
2024;15;8;17138;15043.792338876336
2024;15;9;18175;16221.409987471527
2024;15;10;18713;16423.383131700535
2024;15;11;18725;16443.50724512469
2024;15;12;19163;17019.311155749514
2024;15;13;19538;17495.31056965763
2024;15;14;19250;17312.1815131196
2024;15;15;19488;17783.07124338991
2024;15;16;19513;17684.531924640403
2024;15;17;19888;18856.012294007316
2024;15;18;20063;19059.19675841946
2024;15;19;19625;18424.494127072438
2024;15;20;18775;17771.29737280152
2024;15;21;17863;16805.268272215973
2024;15;22;17425;16489.543712067618
2024;15;23;16250;15084.553811289536
2024;16;0;15350;14453.869302848234
2024;16;1;15038;14344.547782600515
2024;16;2;14750;13728.247970308628
2024;16;3;14788;13868.342344419789
2024;16;4;15325;14463.028798342222
2024;16;5;16600;15519.755905622833
2024;16;6;20038;19082.818496362084
2024;16;7;21638;19640.51848015636
2024;16;8;22738;20757.535219709767
2024;16;9;23025;20870.398043228906
2024;16;10;23188;21192.902034851788
2024;16;11;23138;21237.59965824909
2024;16;12;23275;21565.228721559008
2024;16;13;23100;21291.854165217042
2024;16;14;22900;21330.63649150231
2024;16;15;23113;20959.53048742239
2024;16;16;23625;21799.464127344134
2024;16;17;23213;22249.668401147672
2024;16;18;22900;22337.960586643534
2024;16;19;22813;21651.34034292897
2024;16;20;21925;20757.055631563846
2024;16;21;20488;19368.121470911196
2024;16;22;19163;17738.22085513804
2024;16;23;17925;16819.848995663848
2024;17;0;16513;15361.173467689261
2024;17;1;15963;14993.078757295241
2024;17;2;15838;14906.351195155432
2024;17;3;15913;15288.234167843177
2024;17;4;16225;15415.08476763721
2024;17;5;17275;16159.61926886752
2024;17;6;20275;19095.317065730327
2024;17;7;22075;20173.3838343013
2024;17;8;22987;20722.95335859587
2024;17;9;22650;21016.29175317087
2024;17;10;22538;20773.888024144257
2024;17;11;22650;20556.164869579057
2024;17;12;22713;20370.373094181825
2024;17;13;23038;21308.774474833084
2024;17;14;23138;21115.092030949476
2024;17;15;23088;21335.56326239469
2024;17;16;23338;21019.114468241125
2024;17;17;22913;21793.124995409245
2024;17;18;22688;21689.048739943635
2024;17;19;22613;21622.39611875295
2024;17;20;22000;20909.98690570415
2024;17;21;20388;19512.569986469498
2024;17;22;18900;17686.475914123483
2024;17;23;17688;16659.52410299574
2024;18;0;16263;15287.05912634238
2024;18;1;15675;14777.88776681175
2024;18;2;15488;14630.322975617779
2024;18;3;15738;14513.071581632426
2024;18;4;16150;14843.177165852876
2024;18;5;17238;16493.535364379703
2024;18;6;20238;19304.46280239592
2024;18;7;21650;19500.30269268869
2024;18;8;22238;20548.230395104503
2024;18;9;22335;20358.134926858573
2024;18;10;22202;20437.859436812767
2024;18;11;22414;20427.503696282023
2024;18;12;22502;20914.149584976396
2024;18;13;22324;20675.06816848864
2024;18;14;22407;20357.207170304184
2024;18;15;22887;21081.31419019087
2024;18;16;22925;21054.07518991703
2024;18;17;22663;21936.72631150647
2024;18;18;22438;21245.01530788398
2024;18;19;22275;21412.210291999687
2024;18;20;21450;20661.684897369916
2024;18;21;20063;18711.252102715378
2024;18;22;18588;17351.348297466844
2024;18;23;16900;15492.153564447979
2024;19;0;16138;15084.118633111088
2024;19;1;15725;14868.508451159192
2024;19;2;15550;14850.471410419206
2024;19;3;15600;14614.818956083955
2024;19;4;15488;14813.723109114258
2024;19;5;17050;15773.979708357021
2024;19;6;19875;18534.32351212897
2024;19;7;21388;19376.890460220675
2024;19;8;22050;20126.813089787862
2024;19;9;21825;19818.461050381182
2024;19;10;21275;18861.511579992024
2024;19;11;21550;19532.175992097444
2024;19;12;22000;19739.10609989903
2024;19;13;22450;20583.934509766008
2024;19;14;22213;20286.31964921937
2024;19;15;22413;20225.02404273453
2024;19;16;22700;20597.226616532662
2024;19;17;22550;21338.157295622208
2024;19;18;22425;21412.464180545365
2024;19;19;22263;21454.028464100247
2024;19;20;21313;20115.85479073289
2024;19;21;19788;18888.809303103568
2024;19;22;19038;17931.948476325513
2024;19;23;17425;16266.42543354753
2024;20;0;16163;15141.593928009088
2024;20;1;15600;14392.951535516126
2024;20;2;15400;14289.270138930564
2024;20;3;15313;14073.42442148223
2024;20;4;15863;15255.945026583278
2024;20;5;16813;15820.052710394346
2024;20;6;19375;18235.054898401482
2024;20;7;20875;18917.795982146843
2024;20;8;21425;19402.534390061835
2024;20;9;21636;19591.806080093356
2024;20;10;21863;19985.833340008685
2024;20;11;22042;20193.50154200946
2024;20;12;22220;20113.899770477896
2024;20;13;22379;20263.836351871065
2024;20;14;21705;19649.98966056967
2024;20;15;22105;19644.615767052885
2024;20;16;22830;20526.96178756029
2024;20;17;22530;21803.374853488906
2024;20;18;22180;21508.993542700257
2024;20;19;21903;20853.192792088725
2024;20;20;20825;19940.311392611155
2024;20;21;19450;18512.250030908708
2024;20;22;18163;17778.776161691047
2024;20;23;17150;16373.914982286915
2024;21;0;16225;15199.416481703847
2024;21;1;15638;14446.891911879915
2024;21;2;15400;14078.710735948485
2024;21;3;15250;14290.692727173444
2024;21;4;15300;14148.729850943138
2024;21;5;15750;14465.549258080466
2024;21;6;16763;15633.685423151495
2024;21;7;17600;15383.69039927712
2024;21;8;18475;16812.428327014513
2024;21;9;19288;17464.32795138989
2024;21;10;19513;17511.405471736678
2024;21;11;19550;17845.988827778005
2024;21;12;19400;17415.473661529522
2024;21;13;19675;17502.743159734346
2024;21;14;19675;17979.62481545393
2024;21;15;20563;18670.782008736933
2024;21;16;20750;18542.55076913471
2024;21;17;20800;19761.93226438328
2024;21;18;20363;19187.876349323047
2024;21;19;20263;18986.44005380713
2024;21;20;19763;18948.23550950633
2024;21;21;18650;18031.883328094027
2024;21;22;17513;16233.28648523617
2024;21;23;16300;15412.593847338114
2024;22;0;15338;14207.871486175634
2024;22;1;15200;14102.57492324706
2024;22;2;14888;13769.521215152226
2024;22;3;14975;13802.201846064037
2024;22;4;14725;13734.704325588966
2024;22;5;15100;13933.809976717792
2024;22;6;15875;14929.091365155968
2024;22;7;16575;14564.952378110173
2024;22;8;17250;15202.210390626718
2024;22;9;17938;15756.487267591681
2024;22;10;18550;16434.645733886333
2024;22;11;18413;16564.07824516515
2024;22;12;18550;16650.183437524876
2024;22;13;19188;16992.48895104029
2024;22;14;19425;17444.866461085847
2024;22;15;19425;17575.277424674357
2024;22;16;19775;17441.118943775724
2024;22;17;19650;18758.672038475986
2024;22;18;20050;18917.47524821083
2024;22;19;19638;18752.11973371863
2024;22;20;19138;17985.348168691497
2024;22;21;18163;16802.023579867095
2024;22;22;17063;15737.491512423367
2024;22;23;15775;14784.616989332277
2024;23;0;14925;13976.944500344296
2024;23;1;13963;12782.136674979118
2024;23;2;14150;13277.718491755475
2024;23;3;14025;12692.695987546209
2024;23;4;14063;13049.784040270537
2024;23;5;15213;13970.79676004751
2024;23;6;17213;16082.632778439569
2024;23;7;18938;16947.47973426328
2024;23;8;19988;17815.91732694321
2024;23;9;21238;19161.088891154035
2024;23;10;21275;19476.25856184289
2024;23;11;21513;19397.62162609537
2024;23;12;21688;19855.138422413027
2024;23;13;22125;19899.058629068477
2024;23;14;21775;19880.960835583057
2024;23;15;21938;20226.31372413158
2024;23;16;22550;20055.67109997454
2024;23;17;22213;21053.620948905904
2024;23;18;22038;21153.41442543611
2024;23;19;21588;20547.3909227914
2024;23;20;21175;20249.229174674263
2024;23;21;19888;18767.202962656836
2024;23;22;18088;17105.31795749458
2024;23;23;16500;15468.864552921585
2024;24;0;15138;14371.556412331962
2024;24;1;14113;13163.884168660243
2024;24;2;13550;12617.520532415041
2024;24;3;13400;12317.624606775507
2024;24;4;13525;12427.4787551855
2024;24;5;14150;13063.488362436075
2024;24;6;15138;14216.890428475659
2024;24;7;16413;14328.803103835948
2024;24;8;17388;15445.954971379282
2024;24;9;18675;17090.08015972909
2024;24;10;19025;17199.224940686338
2024;24;11;18588;16522.795293566433
2024;24;12;18425;16665.24278443279
2024;24;13;18225;16143.38492539569
2024;24;14;18038;15630.375092964428
2024;24;15;18625;16423.38273781652
2024;24;16;18725;16350.841615794829
2024;24;17;17138;16067.697303191739
2024;24;18;16263;15266.68367583791
2024;24;19;15575;14910.287462455057
2024;24;20;15275;14340.385474752833
2024;24;21;15075;14031.179894238227
2024;24;22;14850;14015.881116236698
2024;24;23;14063;12620.772938198423
2024;25;0;13013;12060.122911621713
2024;25;1;12438;11592.173038777393
2024;25;2;12388;11092.282750844031
2024;25;3;12038;11266.750808641385
2024;25;4;12038;11105.699281498883
2024;25;5;12325;11241.94241721984
2024;25;6;12775;11901.556373221258
2024;25;7;13113;11567.13857156088
2024;25;8;13675;11711.373251011699
2024;25;9;14588;12637.644117260068
2024;25;10;14775;12683.127820091951
2024;25;11;14738;12568.031126107042
2024;25;12;14638;12804.06716330885
2024;25;13;15100;12928.783234818227
2024;25;14;15075;13089.313247443879
2024;25;15;15313;13217.468510646977
2024;25;16;15438;13533.795965149278
2024;25;17;15225;14291.73242105739
2024;25;18;15575;14782.50798885158
2024;25;19;15463;14360.99672022905
2024;25;20;15500;14446.025012941325
2024;25;21;15125;13929.247256843539
2024;25;22;14575;13486.141347984778
2024;25;23;13663;12738.46009860897
2024;26;0;13100;12251.39772332907
2024;26;1;12575;11390.566935164476
2024;26;2;12125;11298.921184021132
2024;26;3;12200;11471.12757176099
2024;26;4;12425;11507.68698064474
2024;26;5;12775;12150.359162511613
2024;26;6;13200;12045.242160179285
2024;26;7;13450;11201.069059337717
2024;26;8;14125;11769.255950219143
2024;26;9;14700;12999.208862297837
2024;26;10;14963;13093.873131270811
2024;26;11;14838;12826.883065817909
2024;26;12;15075;13130.993725263965
2024;26;13;15563;13337.902190540324
2024;26;14;15488;13977.150395923365
2024;26;15;15950;13975.844236395045
2024;26;16;16400;14421.87895892098
2024;26;17;16525;15670.153324779738
2024;26;18;16563;15659.201846347343
2024;26;19;16538;15582.776804855826
2024;26;20;16300;15141.905108910938
2024;26;21;15800;14894.2936714272
2024;26;22;15513;14889.404899295007
2024;26;23;14363;13632.084009230995
2024;27;0;13863;13181.63732532788
2024;27;1;13200;12097.756864713763
2024;27;2;12925;11727.079035948283
2024;27;3;12950;11924.842615980071
2024;27;4;13275;12286.14498245774
2024;27;5;14175;13393.83830369419
2024;27;6;15850;14511.507074057035
2024;27;7;17550;15855.910063892123
2024;27;8;18450;16418.398420284204
2024;27;9;19013;16927.623786010518
2024;27;10;18838;16635.579124947966
2024;27;11;18913;16582.028665626847
2024;27;12;19175;17339.634116792382
2024;27;13;19175;17189.66359343768
2024;27;14;19700;17442.00782005179
2024;27;15;19825;17565.98424558728
2024;27;16;20525;18457.843060141975
2024;27;17;19875;19208.804305057878
2024;27;18;19463;18411.08172972728
2024;27;19;19388;18087.371409376377
2024;27;20;18988;17938.85138718281
2024;27;21;17663;16608.455286050466
2024;27;22;16875;15335.622671411686
2024;27;23;15725;14714.141026696438
2024;28;0;14825;13778.813093958264
2024;28;1;14513;13652.241272962683
2024;28;2;14113;13482.791218989069
2024;28;3;13863;13088.313005909551
2024;28;4;14000;12946.222261889034
2024;28;5;14338;13116.694818251666
2024;28;6;15750;15264.671960649972
2024;28;7;16288;14299.843686802898
2024;28;8;17200;15202.78585838259
2024;28;9;17963;15958.174982577999
2024;28;10;18150;16189.61695215357
2024;28;11;18500;16471.127917615213
2024;28;12;18863;16748.267598623952
2024;28;13;19000;16890.628211751922
2024;28;14;18975;16968.4493459568
2024;28;15;19463;17354.315045773248
2024;28;16;19613;17470.430843464568
2024;28;17;19725;18746.286045538378
2024;28;18;19313;18262.00455651583
2024;28;19;19038;18338.798597716537
2024;28;20;18588;17057.806038321396
2024;28;21;17538;16756.30137038449
2024;28;22;17113;16362.217038499526
2024;28;23;16100;14685.32195351837
2024;29;0;14388;13319.46248118393
2024;29;1;14113;13038.711826800842
2024;29;2;13775;12493.497661056435
2024;29;3;13650;12494.436662481825
2024;29;4;13588;12365.884830906834
2024;29;5;13913;13263.454088684724
2024;29;6;14463;13650.135678629493
2024;29;7;14850;13104.311018998831
2024;29;8;15388;13532.334412808646
2024;29;9;15888;13662.189645756554
2024;29;10;16100;13995.095946744046
2024;29;11;16125;14222.874912245583
2024;29;12;16563;14318.57443822161
2024;29;13;16763;14905.599686034479
2024;29;14;16975;14926.934920368372
2024;29;15;17013;14938.035838490081
2024;29;16;18013;16155.191993640698
2024;29;17;18300;17388.85266229721
2024;29;18;18075;17002.806766836184
2024;29;19;18188;17419.86596067285
2024;29;20;17713;16496.78733448002
2024;29;21;17013;16136.187121388853
2024;29;22;16350;15468.620251593677
2024;29;23;14900;13838.090712137202
2024;30;0;14038;13103.226604448424
2024;30;1;13863;12612.777284722939
2024;30;2;13663;12847.80540384138
2024;30;3;13650;12613.019572711402
2024;30;4;14100;12995.455395896191
2024;30;5;14950;14159.801845167378
2024;30;6;16588;15447.131261891449
2024;30;7;18200;15918.307740727289
2024;30;8;19363;17051.67416529522
2024;30;9;19850;17971.201990269128
2024;30;10;19775;17518.914129500743
2024;30;11;19775;18125.958836396872
2024;30;12;19875;17458.614118423255
2024;30;13;19900;18239.291273658007
2024;30;14;19888;17930.203493440524
2024;30;15;20400;18380.65737762592
2024;30;16;21150;19041.01618263821
2024;30;17;20825;19904.827222870415
2024;30;18;20850;19842.47305951503
2024;30;19;20488;19708.660376403303
2024;30;20;19700;18722.845529732407
2024;30;21;18713;17743.060352292374
2024;30;22;17450;16377.277557557229
2024;30;23;15713;14701.610875255787
2024;31;0;15325;14386.560353778412
2024;31;1;14888;13545.966321468675
2024;31;2;13538;12268.362915578857
2024;31;3;13613;12761.652818804543
2024;31;4;13875;12909.173087625588
2024;31;5;14438;13401.203332729465
2024;31;6;16063;15066.686786613078
2024;31;7;17063;15132.516341072334
2024;31;8;17850;15742.048063938128
2024;31;9;18550;16394.33905491954
2024;31;10;18113;16152.169051019537
2024;31;11;17713;15517.325444476994
2024;31;12;17813;15894.650551142895
2024;31;13;18075;15734.483279152431
2024;31;14;18263;16468.831127465128
2024;31;15;18650;16744.519496482608
2024;31;16;19100;17151.205946862774
2024;31;17;18413;17609.538196789104
2024;31;18;17900;17233.094888892516
2024;31;19;17313;16515.874013003628
2024;31;20;16638;15269.825153733671
2024;31;21;15925;14669.08460665286
2024;31;22;15538;14413.036284460864
2024;31;23;15113;14118.218210042167
