Rok;Dzień;Godzina;Krajowe zapotrzebowanie na moc [MW];Produkcja [MW]
2024;7;8;21825;21688.995055684303
2024;7;9;21315;21361.4507394322
2024;7;10;20387;20445.614494659738
2024;7;11;20109;19966.129716394727
2024;7;12;20307;20680.15490222895
2024;7;13;20124;20218.76658418236
2024;7;14;19393;19154.73930055947
2024;7;15;19374;19505.310721726764
2024;7;16;19768;19573.063665954534
2024;7;17;20487;20644.416920748492
2024;7;18;21481;21712.71911580148
2024;7;19;21191;21026.863536329656
2024;7;20;20716;20908.675225848863
2024;7;21;19498;19580.5561853873
2024;7;22;17980;18144.412031998898
2024;7;23;16630;17009.35859653079
2024;8;0;15838;15788.922376799426
2024;8;1;15113;14962.252767128502
2024;8;2;14800;14622.097114074895
2024;8;3;14925;14761.837943006913
2024;8;4;15363;15347.57965811718
2024;8;5;16500;16568.230394963328
2024;8;6;19225;19280.338159866005
2024;8;7;20888;21053.436649807205
2024;8;8;21088;21090.60037837558
2024;8;9;20738;21028.706815431462
2024;8;10;19775;19722.06863335241
2024;8;11;20163;20707.033833317924
2024;8;12;20200;20325.133469553002
2024;8;13;19675;19503.568488716744
2024;8;14;19500;19285.821500387778
2024;8;15;19638;19734.49448304864
2024;8;16;20463;20418.30744293483
2024;8;17;21013;21155.800098818418
2024;8;18;21675;21769.647524914708
2024;8;19;21525;21510.434217468624
2024;8;20;21013;20843.64125638632
2024;8;21;19500;19197.030555062825
2024;8;22;17763;17673.697009586595
2024;8;23;16625;16796.279758864694
2024;9;0;15675;15717.818748826041
2024;9;1;15150;14900.852244257603
2024;9;2;15000;15034.636185170237
2024;9;3;15000;15077.063475945768
2024;9;4;15225;15048.228512759773
2024;9;5;16288;16318.745021189106
2024;9;6;18788;18799.6417436892
2024;9;7;20250;20021.405940433877
2024;9;8;21313;21384.557472069657
2024;9;9;21688;21800.15690527365
2024;9;10;21810;22026.610248635054
2024;9;11;21783;21993.76041040698
2024;9;12;21488;21212.46612640858
2024;9;13;21325;21137.434992016977
2024;9;14;21088;21191.007053441732
2024;9;15;20613;20715.75719018244
2024;9;16;21000;21103.00953726121
2024;9;17;21413;22183.546298130943
2024;9;18;21463;21577.178102138634
2024;9;19;21663;21890.11312803612
2024;9;20;21363;21553.80035269864
2024;9;21;19988;20118.27825026116
2024;9;22;18175;18111.94615107193
2024;9;23;16638;16789.793844098655
2024;10;0;15550;15395.434957092486
2024;10;1;14925;14877.636278651999
2024;10;2;14875;14777.92729043418
2024;10;3;14775;14791.374827877264
2024;10;4;15100;15562.931713334701
2024;10;5;16100;15726.54696148165
2024;10;6;19380;19517.2520380749
2024;10;7;20713;20390.45682576207
2024;10;8;20913;20818.613626842114
2024;10;9;20300;20517.790119393474
2024;10;10;19538;19550.85600381909
2024;10;11;19913;19697.451044414138
2024;10;12;19950;19806.939258148006
2024;10;13;19638;19773.919549786937
2024;10;14;19725;19578.926673656573
2024;10;15;20463;20506.291717916396
2024;10;16;20900;20909.11436798076
2024;10;17;20513;20382.679930478836
2024;10;18;21725;22153.788817865065
2024;10;19;22050;22176.7838044636
2024;10;20;21188;20782.97148266848
2024;10;21;19450;19487.290862953887
2024;10;22;18075;17942.64270704632
2024;10;23;16625;16795.486666959245
2024;11;0;15163;15004.49585231346
2024;11;1;14900;14877.05271170662
2024;11;2;14775;14875.997455796092
2024;11;3;14888;15061.151038834025
2024;11;4;15300;15059.940718588845
2024;11;5;16200;16133.099752831811
2024;11;6;18450;18355.01093776781
2024;11;7;20500;20369.33415348526
2024;11;8;20700;21053.09084805622
2024;11;9;20100;20180.99634219219
2024;11;10;20300;20047.823209132992
2024;11;11;19750;19933.572389410954
2024;11;12;19588;20012.431239402526
2024;11;13;19700;19906.49305211023
2024;11;14;19638;19334.126006809198
2024;11;15;20075;19978.15318542675
2024;11;16;20575;20828.382229837323
2024;11;17;20563;20421.466106876243
2024;11;18;21500;21588.763885629247
2024;11;19;21388;21542.92681068587
2024;11;20;20825;20639.613905684382
2024;11;21;19200;19188.09492878764
2024;11;22;17700;17051.746531986184
2024;11;23;16725;16520.122471733142
2024;12;0;15700;15649.486369721368
2024;12;1;15050;14800.44336360703
2024;12;2;14550;14876.482260786328
2024;12;3;14450;14163.971724407873
2024;12;4;14413;14324.991102660602
2024;12;5;14813;14839.148115457218
2024;12;6;15913;16201.254657813222
2024;12;7;16538;16250.827569764113
2024;12;8;17650;17882.632750430992
2024;12;9;17263;17265.046612203918
2024;12;10;17025;16828.69826979041
2024;12;11;17038;17130.420694852655
2024;12;12;17213;17252.811939114694
2024;12;13;17700;17579.95662456824
2024;12;14;17050;17063.960416998005
2024;12;15;16888;16810.937280627648
2024;12;16;17538;17560.703469050248
2024;12;17;18300;18432.42613490421
2024;12;18;18538;18855.20336322907
2024;12;19;18425;18177.43690023463
2024;12;20;17925;18351.606674931252
2024;12;21;17188;16797.5824400955
2024;12;22;15900;15869.642980992883
2024;12;23;14675;14792.663441296916
2024;13;0;14525;14581.198373547006
2024;13;1;13988;13863.460096035882
2024;13;2;14075;14033.375549928545
2024;13;3;13850;13751.399813068234
2024;13;4;13900;13782.127048611157
2024;13;5;14025;14194.920419404205
2024;13;6;14175;14246.40309719301
2024;13;7;14538;14399.41808094787
2024;13;8;15388;15567.91997508665
2024;13;9;16200;16261.459904175323
2024;13;10;16888;17050.572423767793
2024;13;11;17225;17350.92576838472
2024;13;12;17150;16984.200997815584
2024;13;13;16175;16062.963791960607
2024;13;14;16188;16337.458721024652
2024;13;15;15700;15822.074053086693
2024;13;16;15775;15770.819681207171
2024;13;17;16850;16873.465476661757
2024;13;18;18025;18280.532979157684
2024;13;19;18050;17931.685722232833
2024;13;20;17475;17584.41947623401
2024;13;21;16325;16284.56146951322
2024;13;22;15463;15419.463759354556
2024;13;23;14413;14632.755370397437
2024;14;0;13488;13653.083269797606
2024;14;1;13600;13762.701927200127
2024;14;2;13313;13574.095761430866
2024;14;3;13225;13229.200768326551
2024;14;4;13675;13811.390594258994
2024;14;5;15113;15050.946648681309
2024;14;6;18313;18377.83327049769
2024;14;7;20650;20623.971389126462
2024;14;8;21225;21244.399192998542
2024;14;9;20563;20682.031405087382
2024;14;10;20613;20449.355863353307
2024;14;11;21225;21643.477455137094
2024;14;12;20850;20648.79652370006
2024;14;13;20525;20282.162277442454
2024;14;14;20263;20494.622174700013
2024;14;15;20500;20658.332538792587
2024;14;16;20775;20899.823963410432
2024;14;17;21075;21200.669101852855
2024;14;18;21950;21947.550645430616
2024;14;19;21950;21770.549125702833
2024;14;20;20825;20840.160911638744
2024;14;21;19250;19114.56765769758
2024;14;22;18050;18245.023946683552
2024;14;23;16750;16720.58852369957
2024;15;0;15563;15397.900560641498
2024;15;1;15150;15085.722831669402
2024;15;2;14900;14982.586290855124
2024;15;3;14850;14737.255089439204
2024;15;4;15100;14935.555920886714
2024;15;5;16188;16236.737442298383
2024;15;6;19213;19261.993314221745
2024;15;7;21244;21142.611364925775
2024;15;8;21313;21218.792338876334
2024;15;9;21225;21271.40998747153
2024;15;10;20513;20223.383131700535
2024;15;11;20713;20431.50724512469
2024;15;12;21288;21144.311155749514
2024;15;13;21613;21570.31056965763
2024;15;14;21125;21187.1815131196
2024;15;15;20825;21120.07124338991
2024;15;16;20775;20946.531924640403
2024;15;17;21300;21268.012294007316
2024;15;18;21963;21959.19675841946
2024;15;19;22188;21987.494127072438
2024;15;20;21738;21734.29737280152
2024;15;21;19988;19930.268272215973
2024;15;22;18350;18414.543712067618
2024;15;23;17238;17072.553811289534
2024;16;0;16113;16216.869302848234
2024;16;1;15638;15944.547782600515
2024;16;2;15600;15578.247970308628
2024;16;3;15413;15493.342344419789
2024;16;4;15638;15776.028798342222
2024;16;5;17063;16982.75590562283
2024;16;6;19688;19732.818496362084
2024;16;7;21575;21577.51848015636
2024;16;8;21888;21907.535219709767
2024;16;9;21213;21058.398043228906
2024;16;10;21075;21079.902034851788
2024;16;11;19950;20049.59965824909
2024;16;12;19975;20265.228721559008
2024;16;13;19813;20004.854165217042
2024;16;14;19700;20130.63649150231
2024;16;15;19875;19721.53048742239
2024;16;16;20488;20662.464127344134
2024;16;17;21450;21486.668401147672
2024;16;18;22163;22600.960586643534
2024;16;19;21875;21713.34034292897
2024;16;20;21100;20932.055631563846
2024;16;21;19763;19643.121470911196
2024;16;22;18150;17725.22085513804
2024;16;23;17075;16969.848995663848
2024;17;0;16513;16361.173467689261
2024;17;1;15875;15905.078757295241
2024;17;2;15513;15581.351195155432
2024;17;3;15413;15788.234167843177
2024;17;4;15738;15928.08476763721
2024;17;5;16838;16722.61926886752
2024;17;6;19575;19395.317065730327
2024;17;7;21288;21386.3838343013
2024;17;8;21575;21310.95335859587
2024;17;9;20588;20954.29175317087
2024;17;10;20013;20248.888024144257
2024;17;11;20050;19956.164869579057
2024;17;12;19926;19583.373094181825
2024;17;13;18638;18908.774474833084
2024;17;14;18575;18552.092030949476
2024;17;15;19513;19760.56326239469
2024;17;16;20888;20569.114468241125
2024;17;17;21425;21305.124995409245
2024;17;18;21738;21739.048739943635
2024;17;19;21613;21622.39611875295
2024;17;20;21050;20959.98690570415
2024;17;21;19700;19824.569986469498
2024;17;22;18125;17911.475914123483
2024;17;23;16875;16846.52410299574
2024;18;0;16025;16049.05912634238
2024;18;1;15563;15665.88776681175
2024;18;10;20600;20742.32297561778
2024;18;11;19675;19450.071581632426
2024;18;12;19300;18993.177165852874
2024;18;13;19263;19518.535364379703
2024;18;14;19388;19454.46280239592
2024;18;15;20013;19863.30269268869
2024;18;16;20275;20585.230395104503
2024;18;17;20850;20873.134926858573
2024;18;18;21475;21710.859436812767
2024;18;19;21450;21463.503696282023
2024;18;2;15500;15912.149584976398
2024;18;20;20725;21076.06816848864
2024;18;21;19338;19288.207170304184
2024;18;22;18350;18544.31419019087
2024;18;23;16975;17104.07518991703
2024;18;3;15500;15773.72631150647
2024;18;4;15925;15732.01530788398
2024;18;5;17050;17187.210291999687
2024;18;6;19350;19561.684897369916
2024;18;7;20850;20498.252102715378
2024;18;8;21425;21188.348297466844
2024;18;9;21388;20980.15356444798
2024;19;0;15675;15621.118633111088
2024;19;1;14925;15068.508451159192
2024;19;10;18063;18363.471410419206
2024;19;11;18103;18117.818956083956
2024;19;12;17325;17650.723109114257
2024;19;13;16550;16273.979708357021
2024;19;14;16738;16397.32351212897
2024;19;15;17250;17238.890460220675
2024;19;16;17913;17989.813089787862
2024;19;17;17825;17818.461050381182
2024;19;18;18775;18361.511579992024
2024;19;19;18725;18707.175992097444
2024;19;2;14538;14277.106099899029
2024;19;20;18250;18383.934509766008
2024;19;21;17050;17123.31964921937
2024;19;22;16150;15962.024042734529
2024;19;23;14738;14635.226616532662
2024;19;3;14525;14313.15729562221
2024;19;4;14575;14562.464180545365
2024;19;5;15125;15316.028464100247
2024;19;6;16000;15802.854790732892
2024;19;7;17138;17238.809303103568
2024;19;8;17938;17831.948476325513
2024;19;9;18413;18254.42543354753
2024;20;0;14388;14366.593928009088
2024;20;1;13325;13117.951535516126
2024;20;10;15350;15239.270138930564
2024;20;11;15375;15135.42442148223
2024;20;12;14888;15280.945026583278
2024;20;13;14775;14782.052710394346
2024;20;14;14763;14623.054898401482
2024;20;15;15316;15358.795982146845
2024;20;16;16038;16015.534390061834
2024;20;17;16800;16755.806080093356
2024;20;18;17250;17372.833340008685
2024;20;19;17825;17976.50154200946
2024;20;2;13100;12993.899770477894
2024;20;20;17500;17384.836351871065
2024;20;21;16700;16644.98966056967
2024;20;22;15813;15352.615767052883
2024;20;23;14788;14484.961787560289
2024;20;3;13025;13298.374853488906
2024;20;4;12975;13303.993542700257
2024;20;5;13138;13088.192792088725
2024;20;6;13600;13715.311392611153
2024;20;7;14325;14387.250030908706
2024;20;8;15038;15653.776161691047
2024;20;9;15713;15936.914982286915
2024;21;0;14338;14312.416481703847
2024;21;1;13600;13408.891911879915
2024;21;10;20675;20353.710735948487
2024;21;11;20050;20090.692727173446
2024;21;12;19838;19686.72985094314
2024;21;13;19825;19540.549258080464
2024;21;14;20463;20333.685423151495
2024;21;15;20513;20296.690399277122
2024;21;16;20925;21262.428327014513
2024;21;17;20738;20914.32795138989
2024;21;18;21963;21961.405471736678
2024;21;19;22063;22358.988827778005
2024;21;2;13750;13765.473661529524
2024;21;20;21013;20840.743159734346
2024;21;21;19313;19617.62481545393
2024;21;22;18200;18307.782008736933
2024;21;23;16850;16642.55076913471
2024;21;3;13688;13649.932264383278
2024;21;4;14188;14012.876349323049
2024;21;5;15563;15286.440053807133
2024;21;6;18850;19035.23550950633
2024;21;7;20425;20806.883328094027
2024;21;8;20550;20270.28648523617
2024;21;9;20938;21050.593847338114
2024;22;0;15775;15644.871486175634
2024;22;1;15638;15540.57492324706
2024;22;10;20275;20156.521215152225
2024;22;11;19425;19252.201846064036
2024;22;12;19200;19209.704325588966
2024;22;13;19250;19083.809976717792
2024;22;14;19350;19404.091365155968
2024;22;15;20138;20127.952378110174
2024;22;16;20863;20815.21039062672
2024;22;17;21150;20968.48726759168
2024;22;18;21650;21534.645733886333
2024;22;19;21750;21901.07824516515
2024;22;2;15450;15550.183437524876
2024;22;20;21263;21067.48895104029
2024;22;21;19700;19719.866461085847
2024;22;22;18138;18288.277424674357
2024;22;23;16675;16341.118943775726
2024;22;3;15463;15571.672038475986
2024;22;4;15875;15742.47524821083
2024;22;5;16888;17002.11973371863
2024;22;6;19575;19422.348168691497
2024;22;7;21188;20827.023579867095
2024;22;8;21438;21112.491512423367
2024;22;9;20950;20959.616989332277
2024;23;0;15725;15776.944500344296
2024;23;1;15213;15032.136674979118
2024;23;10;20525;20652.718491755473
2024;23;11;19913;19580.69598754621
2024;23;12;19850;19836.784040270537
2024;23;13;20113;19870.79676004751
2024;23;14;20275;20144.63277843957
2024;23;15;20538;20547.47973426328
2024;23;16;20913;20740.91732694321
2024;23;17;21413;21336.088891154035
2024;23;18;22175;22376.25856184289
2024;23;19;22013;21897.62162609537
2024;23;2;15050;15217.138422413029
2024;23;20;21025;20799.058629068477
2024;23;21;19663;19768.960835583057
2024;23;22;18163;18451.31372413158
2024;23;23;16913;16418.67109997454
2024;23;3;15050;14890.620948905904
2024;23;4;15425;15540.414425436107
2024;23;5;16350;16309.390922791401
2024;23;6;19450;19524.229174674263
2024;23;7;20888;20767.202962656836
2024;23;8;21438;21455.31795749458
2024;23;9;21400;21368.864552921583
2024;24;0;15825;16058.556412331962
2024;24;1;15713;15763.884168660243
2024;24;10;20763;20830.52053241504
2024;24;11;20525;20442.624606775506
2024;24;12;19913;19815.4787551855
2024;24;13;19713;19626.488362436077
2024;24;14;19888;19966.89042847566
2024;24;15;20188;20103.803103835948
2024;24;16;20713;20770.954971379284
2024;24;17;21250;21665.08015972909
2024;24;18;21788;21962.224940686338
2024;24;19;21625;21559.795293566433
2024;24;2;15700;15940.242784432789
2024;24;20;21200;21118.38492539569
2024;24;21;19700;19292.37509296443
2024;24;22;18138;17936.38273781652
2024;24;23;16888;16513.84161579483
2024;24;3;15788;15717.697303191739
2024;24;4;16025;16028.68367583791
2024;24;5;17013;17348.287462455057
2024;24;6;19750;19815.38547475283
2024;24;7;21325;21281.179894238227
2024;24;8;21488;21653.8811162367
2024;24;9;21688;21245.772938198425
2024;25;0;16075;16122.122911621713
2024;25;1;15475;15629.173038777393
2024;25;10;20753;20457.28275084403
2024;25;11;20476;20704.750808641387
2024;25;12;19946;20013.699281498884
2024;25;13;19475;19391.94241721984
2024;25;14;19850;19976.556373221258
2024;25;15;20363;20817.138571560878
2024;25;16;20988;21024.3732510117
2024;25;17;21188;21237.644117260068
2024;25;18;21613;21521.12782009195
2024;25;19;21588;21418.031126107042
2024;25;2;15400;15566.06716330885
2024;25;20;20800;20628.783234818227
2024;25;21;19575;19589.31324744388
2024;25;22;18125;18029.468510646977
2024;25;23;16688;16783.79596514928
2024;25;3;15413;15479.73242105739
2024;25;4;15875;16082.50798885158
2024;25;5;16838;16735.99672022905
2024;25;6;19538;19484.025012941325
2024;25;7;21450;21254.247256843537
2024;25;8;21938;21849.141347984776
2024;25;9;21550;21625.46009860897
2024;26;0;15750;15901.39772332907
2024;26;1;15388;15203.566935164476
2024;26;10;17775;17948.921184021132
2024;26;11;17750;18021.12757176099
2024;26;12;17725;17807.68698064474
2024;26;13;17538;17913.359162511613
2024;26;14;17675;17520.242160179285
2024;26;15;17925;17676.069059337715
2024;26;16;18238;17882.255950219143
2024;26;17;18813;19112.208862297837
2024;26;18;18900;19030.87313127081
2024;26;19;18800;18788.88306581791
2024;26;2;14888;14943.993725263965
2024;26;20;18138;17912.902190540324
2024;26;21;17213;17702.150395923367
2024;26;22;16038;16063.844236395045
2024;26;23;14838;14859.87895892098
2024;26;3;14850;14995.153324779738
2024;26;4;15038;15134.201846347343
2024;26;5;15275;15319.776804855826
2024;26;6;16338;16179.905108910938
2024;26;7;17425;17519.2936714272
2024;26;8;18325;18701.40489929501
2024;26;9;18050;18319.084009230995
2024;27;0;13788;14106.63732532788
2024;27;1;13400;13297.756864713763
2024;27;10;15238;15040.079035948283
2024;27;11;14988;14962.842615980071
2024;27;12;15075;15086.14498245774
2024;27;13;15600;15818.83830369419
2024;27;14;16300;15961.507074057035
2024;27;15;16575;16880.910063892123
2024;27;16;16900;16868.398420284204
2024;27;17;17850;17764.623786010518
2024;27;18;17963;17760.579124947966
2024;27;19;17750;17419.028665626847
2024;27;2;13263;13427.634116792384
2024;27;20;17300;17314.66359343768
2024;27;21;16438;16180.00782005179
2024;27;22;15313;15053.984245587277
2024;27;23;14713;14645.843060141975
2024;27;3;13250;13583.804305057878
2024;27;4;13025;12724.37140937638
2024;27;5;13550;13500.85138718281
2024;27;6;13963;13908.455286050466
2024;27;7;14750;14210.622671411686
2024;27;8;15438;15427.141026696438
2024;27;9;15150;15103.813093958264
2024;28;0;13825;13964.241272962683
2024;28;1;13688;14057.791218989069
2024;28;10;20325;20550.313005909553
2024;28;11;20350;20296.222261889034
2024;28;12;20600;20378.694818251664
2024;28;13;20600;21114.671960649972
2024;28;14;20888;20899.8436868029
2024;28;15;21163;21165.78585838259
2024;28;16;21963;21958.174982578
2024;28;17;22163;22202.61695215357
2024;28;18;21625;21596.127917615213
2024;28;19;21625;21510.267598623952
2024;28;2;13650;13540.628211751922
2024;28;20;20950;20943.4493459568
2024;28;21;19488;19379.315045773248
2024;28;22;18138;17995.430843464568
2024;28;23;16938;16959.286045538378
2024;28;3;13425;13374.004556515829
2024;28;4;13975;14275.798597716537
2024;28;5;15150;14619.806038321398
2024;28;6;18450;18668.30137038449
2024;28;7;20363;20612.217038499526
2024;28;8;21113;20698.32195351837
2024;28;9;20888;20819.46248118393
2024;29;0;15738;15663.711826800842
2024;29;1;15413;15131.497661056435
2024;29;10;21750;21594.436662481825
2024;29;11;21775;21552.884830906834
2024;29;12;21800;22150.454088684724
2024;29;13;21888;22075.135678629493
2024;29;14;21288;21542.311018998833
2024;29;15;21425;21569.334412808646
2024;29;16;22175;21949.189645756553
2024;29;17;22175;22070.095946744044
2024;29;18;22100;22197.874912245585
2024;29;19;21963;21718.57443822161
2024;29;2;15250;15392.599686034479
2024;29;20;21513;21464.934920368374
2024;29;21;19775;19700.03583849008
2024;29;22;18200;18342.1919936407
2024;29;23;16875;16963.85266229721
2024;29;3;15150;15077.806766836184
2024;29;4;15438;15669.865960672849
2024;29;5;16488;16271.787334480021
2024;29;6;19425;19548.18712138885
2024;29;7;21300;21418.62025159368
2024;29;8;22225;22163.0907121372
2024;29;9;21975;22040.226604448424
2024;30;0;15813;15562.777284722939
2024;30;1;15188;15372.80540384138
2024;30;10;21850;21813.0195727114
2024;30;11;21725;21620.45539589619
2024;30;12;21800;22009.801845167378
2024;30;13;22163;22022.13126189145
2024;30;14;22050;21768.307740727287
2024;30;15;22325;22013.67416529522
2024;30;16;22200;22321.201990269128
2024;30;17;22250;21993.914129500743
2024;30;18;22050;22400.958836396872
2024;30;19;22013;21596.614118423255
2024;30;2;14925;15264.291273658007
2024;30;20;21363;21405.203493440524
2024;30;21;19875;19855.65737762592
2024;30;22;18300;18191.01618263821
2024;30;23;16925;17004.827222870415
2024;30;3;15038;15030.47305951503
2024;30;4;15575;15795.660376403304
2024;30;5;16675;16697.845529732407
2024;30;6;19900;19930.060352292374
2024;30;7;21575;21502.27755755723
2024;30;8;21825;21813.610875255785
2024;30;9;22050;22111.56035377841
2024;31;0;15688;15345.966321468675
2024;31;1;15263;14993.362915578857
2024;31;10;20875;21023.65281880454
2024;31;11;20775;20809.17308762559
2024;31;12;20713;20676.203332729463
2024;31;13;21013;21016.686786613078
2024;31;14;20850;20919.516341072333
2024;31;15;21188;21080.048063938128
2024;31;16;21900;21744.33905491954
2024;31;17;22100;22139.169051019537
2024;31;18;21650;21454.325444476992
2024;31;19;21250;21331.650551142895
2024;31;2;15100;14759.483279152431
2024;31;20;20513;20718.831127465128
2024;31;21;18813;18907.519496482608
2024;31;22;17075;17126.205946862774
2024;31;23;15763;15959.538196789103
2024;31;3;15138;15471.094888892516
2024;31;4;15288;15490.874013003626
2024;31;5;16375;16006.825153733671
2024;31;6;18925;18669.08460665286
2024;31;7;21070;20945.036284460864
2024;31;8;21038;21043.218210042167
2024;31;9;21263;21366.531804093825
