Rok;Dzień;Godzina;Krajowe zapotrzebowanie na moc [MW];Produkcja [MW]
2024;28;8;21920;26825.792338876334
2024;28;9;21463;26509.40998747153
2024;28;10;21313;26023.383131700535
2024;28;11;22125;26843.50724512469
2024;28;12;22475;27331.311155749514
2024;28;13;21800;26757.31056965763
2024;28;14;21613;26675.1815131196
2024;28;15;21700;26995.07124338991
2024;28;16;21325;26496.531924640403
2024;28;17;21113;26081.012294007316
2024;28;18;21175;26171.19675841946
2024;28;19;21175;25974.494127072438
2024;28;20;20875;25871.29737280152
2024;28;21;20431;22873.268272215973
2024;28;22;19122;21686.543712067618
2024;28;23;17398;19732.553811289534
2024;29;0;15975;18578.869302848234
2024;29;1;15238;18044.547782600515
2024;29;2;14988;17466.24797030863
2024;29;3;14550;17130.342344419787
2024;29;4;14275;16913.028798342224
2024;29;5;14055;18974.75590562283
2024;29;6;14825;19869.818496362084
2024;29;7;16725;21727.51848015636
2024;29;8;17350;22369.535219709767
2024;29;9;18213;23058.398043228906
2024;29;10;17963;22967.902034851788
2024;29;11;17550;22649.59965824909
2024;29;12;16825;22115.228721559008
2024;29;13;17050;22241.854165217042
2024;29;14;17414;22844.63649150231
2024;29;15;17389;22235.53048742239
2024;29;16;17564;22738.464127344134
2024;29;17;18404;23440.668401147672
2024;29;18;18700;24137.960586643534
2024;29;19;18525;23363.34034292897
2024;29;20;18013;22845.055631563846
2024;29;21;17250;19630.121470911196
2024;29;22;16450;18525.22085513804
2024;29;23;15263;17657.848995663848
2024;30;0;14088;16436.17346768926
2024;30;1;13288;15818.078757295241
2024;30;2;13055;15623.351195155432
2024;30;3;12838;15713.234167843177
2024;30;4;12250;14940.08476763721
2024;30;5;12213;17097.61926886752
2024;30;6;13175;17995.317065730327
2024;30;7;14113;19211.3838343013
2024;30;8;15113;19848.95335859587
2024;30;9;16125;21491.29175317087
2024;30;10;16900;22135.888024144257
2024;30;11;17450;22356.164869579057
2024;30;12;16963;21620.373094181825
2024;30;13;17050;22320.774474833084
2024;30;14;16725;21702.092030949476
2024;30;15;16688;21935.56326239469
2024;30;16;16875;21556.114468241125
2024;30;17;17638;22518.124995409245
2024;30;18;17575;22576.048739943635
2024;30;19;17825;22834.39611875295
2024;30;20;17649;22558.98690570415
2024;30;21;17500;20124.569986469498
2024;30;22;16725;19011.475914123483
2024;30;23;15100;17571.52410299574
2024;1;0;14450;16974.05912634238
2024;1;1;13775;16377.88776681175
2024;1;2;13525;16167.322975617779
2024;1;3;13438;15713.071581632426
2024;1;4;13425;15618.177165852876
2024;1;5;14513;19768.535364379703
2024;1;6;17263;22329.46280239592
2024;1;7;19763;24613.30269268869
2024;1;8;20525;25835.230395104503
2024;1;9;21175;26198.134926858573
2024;1;10;21550;26785.859436812767
2024;1;11;21675;26688.503696282023
2024;1;12;21788;27200.149584976396
2024;1;13;21038;26389.06816848864
2024;1;14;20850;25800.207170304184
2024;1;15;20550;25744.31419019087
2024;1;16;20538;25667.07518991703
2024;1;17;20163;25436.72631150647
2024;1;18;20175;24982.01530788398
2024;1;19;20338;25475.210291999687
2024;1;20;20463;25674.684897369916
2024;1;21;19663;21811.252102715378
2024;1;22;18150;20413.348297466844
2024;1;23;16950;19042.15356444798
2024;2;0;15613;18059.118633111088
2024;2;1;14888;17531.508451159192
2024;2;2;14675;17475.471410419206
2024;2;3;14650;17164.818956083956
2024;2;4;14725;17550.723109114257
2024;2;5;15138;19861.979708357023
2024;2;6;17613;22272.32351212897
2024;2;7;19688;24676.890460220675
2024;2;8;20388;25464.813089787862
2024;2;9;20413;25406.461050381182
2024;2;10;20175;24761.511579992024
2024;2;11;20513;25495.175992097444
2024;2;12;21275;26014.10609989903
2024;2;13;20513;25646.934509766008
2024;2;14;19938;25011.31964921937
2024;2;15;19650;24462.02404273453
2024;2;16;19650;24547.226616532662
2024;2;17;19638;24426.157295622208
2024;2;18;19863;24850.464180545365
2024;2;19;19700;24891.028464100247
2024;2;20;19475;24277.85479073289
2024;2;21;18850;21450.809303103568
2024;2;22;17890;20283.948476325513
2024;2;23;16530;18871.42543354753
2024;3;0;15593;18071.59392800909
2024;3;1;14748;17040.951535516124
2024;3;2;14475;16864.270138930562
2024;3;3;14525;16785.424421482232
2024;3;4;14613;17505.94502658328
2024;3;5;14988;19995.052710394346
2024;3;6;17725;22585.054898401482
2024;3;7;19350;24392.795982146843
2024;3;8;20500;25477.534390061835
2024;3;9;20200;25155.806080093356
2024;3;10;20425;25547.833340008685
2024;3;11;20525;25676.50154200946
2024;3;12;19838;24731.899770477896
2024;3;13;19575;24459.836351871065
2024;3;14;19488;24432.98966056967
2024;3;15;19613;24152.615767052885
2024;3;16;19275;23971.96178756029
2024;3;17;19588;24861.374853488906
2024;3;18;19600;24928.993542700257
2024;3;19;19400;24350.192792088725
2024;3;20;19055;24170.311392611155
2024;3;21;18463;21025.250030908708
2024;3;22;17350;20465.776161691047
2024;3;23;15913;18636.914982286915
2024;4;0;15150;17624.416481703847
2024;4;1;14800;17108.891911879913
2024;4;2;14538;16716.710735948487
2024;4;3;14725;17265.692727173446
2024;4;4;14525;16873.72985094314
2024;4;5;15138;19853.549258080464
2024;4;6;17563;22433.685423151495
2024;4;7;19325;24108.690399277122
2024;4;8;19800;25137.428327014513
2024;4;9;19850;25026.32795138989
2024;4;10;19850;24848.405471736678
2024;4;11;20350;25645.988827778005
2024;4;12;20338;25353.473661529522
2024;4;13;20288;25115.743159734346
2024;4;14;20125;25429.62481545393
2024;4;15;19788;24895.782008736933
2024;4;16;19863;24655.55076913471
2024;4;17;19388;24349.93226438328
2024;4;18;19488;24312.876349323047
2024;4;19;19975;24698.44005380713
2024;4;20;19963;25148.23550950633
2024;4;21;19500;22381.883328094027
2024;4;22;18053;20273.28648523617
2024;4;23;16500;19112.593847338114
2024;5;0;15613;17982.871486175634
2024;5;1;14950;17352.574923247063
2024;5;2;14625;17006.521215152225
2024;5;3;14450;16777.201846064036
2024;5;4;14500;17009.704325588966
2024;5;5;15053;19886.809976717792
2024;5;6;17475;22529.091365155968
2024;5;7;19388;24377.952378110174
2024;5;8;19263;24215.21039062672
2024;5;9;18913;23731.48726759168
2024;5;10;18625;23509.645733886333
2024;5;11;18900;24051.07824516515
2024;5;12;19288;24388.183437524876
2024;5;13;19055;23859.48895104029
2024;5;14;18925;23944.866461085847
2024;5;15;19300;24450.277424674357
2024;5;16;19500;24166.118943775724
2024;5;17;19450;24558.672038475986
2024;5;18;19550;24417.47524821083
2024;5;19;19750;24864.11973371863
2024;5;20;19813;24660.348168691497
2024;5;21;19150;21289.023579867095
2024;5;22;18053;20227.491512423367
2024;5;23;16850;19359.616989332277
2024;5;0;15413;17964.944500344296
2024;5;1;14763;17082.13667497912
2024;5;2;14438;17065.718491755473
2024;5;3;14238;16405.69598754621
2024;5;4;14288;16774.784040270537
2024;5;5;13963;18720.79676004751
2024;5;6;15288;20157.63277843957
2024;5;7;16500;21509.47973426328
2024;5;8;16463;21290.91732694321
2024;5;9;16675;21598.088891154035
2024;5;10;16525;21726.25856184289
2024;5;11;16988;21872.62162609537
2024;5;12;16663;21830.138422413027
2024;5;13;15638;20412.058629068477
2024;5;14;14788;19893.960835583057
2024;5;15;15538;20826.31372413158
2024;5;16;15813;20318.67109997454
2024;5;17;16238;21078.620948905904
2024;5;18;17188;22303.41442543611
2024;5;19;17600;22559.3909227914
2024;5;20;17200;22274.229174674263
2024;5;21;16675;19054.202962656836
2024;5;22;16050;18567.31795749458
2024;5;23;14838;17306.864552921583
2024;5;0;13563;16296.556412331962
2024;5;1;12963;15513.884168660243
2024;5;2;12613;15180.520532415041
2024;5;3;12525;14942.624606775507
2024;5;4;12263;14665.4787551855
2024;5;5;12200;17113.488362436077
2024;5;6;12938;18016.89042847566
2024;5;7;13888;18803.803103835948
2024;5;8;14388;19445.954971379284
2024;5;9;14863;20278.08015972909
2024;5;10;15175;20349.224940686338
2024;5;11;15350;20284.795293566433
2024;5;12;15400;20640.24278443279
2024;5;13;14913;19831.38492539569
2024;5;14;15288;19880.37509296443
2024;5;15;15088;19886.38273781652
2024;5;16;15613;20238.84161579483
2024;5;17;16138;21067.697303191737
2024;5;18;16363;21366.68367583791
2024;5;19;16260;21595.287462455057
2024;5;20;16029;21094.38547475283
2024;5;21;16013;18469.179894238227
2024;5;22;15600;18265.8811162367
2024;5;23;14475;16532.772938198425
2024;8;0;13825;16372.122911621713
2024;8;1;13475;16129.173038777393
2024;8;2;13238;15442.282750844031
2024;8;3;13200;15928.750808641385
2024;8;4;13338;15905.699281498883
2024;8;5;14438;19354.94241721984
2024;8;6;17163;22289.556373221258
2024;8;7;19238;24692.138571560878
2024;8;8;19975;25011.3732510117
2024;8;9;19675;24724.644117260068
2024;8;10;19650;24558.12782009195
2024;8;11;19700;24530.031126107042
2024;8;12;19738;24904.06716330885
2024;8;13;20575;25403.783234818227
2024;8;14;19350;24364.31324744388
2024;8;15;20150;25054.468510646977
2024;8;16;21225;26320.79596514928
2024;8;17;20925;25991.73242105739
2024;8;18;20550;25757.50798885158
2024;8;19;21228;26125.99672022905
2024;8;20;21220;26166.025012941325
2024;8;21;20295;22599.247256843537
2024;8;22;19258;21669.141347984776
2024;8;23;17783;20358.46009860897
2024;9;0;16395;19046.39772332907
2024;9;1;15820;18135.566935164476
2024;9;2;15583;18256.921184021132
2024;9;3;15620;18391.12757176099
2024;9;4;15670;18252.68698064474
2024;9;5;16458;21833.359162511613
2024;9;6;18795;23640.242160179285
2024;9;7;20595;25346.069059337715
2024;9;8;21733;26377.255950219143
2024;9;9;21245;26544.208862297837
2024;9;10;20513;25643.87313127081
2024;9;11;20588;25576.88306581791
2024;9;12;21000;26055.993725263965
2024;9;13;20938;25712.902190540324
2024;9;14;20525;26014.150395923367
2024;9;15;20593;25618.844236395045
2024;9;16;20563;25584.878958920977
2024;9;17;20313;25458.153324779738
2024;9;18;21055;26151.201846347343
2024;9;19;21905;26949.776804855825
2024;9;20;21186;26027.905108910938
2024;9;21;19975;22569.2936714272
2024;9;22;18463;21339.40489929501
2024;9;23;17050;19819.084009230995
2024;10;0;16733;19551.63732532788
2024;10;1;16270;18667.756864713763
2024;10;2;16050;18352.079035948285
2024;10;3;16210;18684.84261598007
2024;10;4;16193;18704.14498245774
2024;10;5;16808;22026.83830369419
2024;10;6;19871;24532.507074057037
2024;10;7;22403;27708.910063892123
2024;10;8;23194;28162.398420284204
2024;10;9;22022;26936.623786010518
2024;10;10;21025;25822.579124947966
2024;10;11;21138;25807.028665626847
2024;10;12;21000;26164.634116792382
2024;10;13;20875;25889.66359343768
2024;10;14;20925;25667.00782005179
2024;10;15;22180;26920.98424558728
2024;10;16;21884;26816.843060141975
2024;10;17;21785;27118.804305057878
2024;10;18;21550;26498.08172972728
2024;10;19;21938;26637.371409376377
2024;10;20;21575;26525.85138718281
2024;10;21;20962;23407.455286050466
2024;10;22;19874;21834.622671411686
2024;10;23;18024;20513.141026696438
2024;11;0;16263;18716.813093958266
2024;11;1;16575;19214.241272962685
2024;11;2;15675;18544.79121898907
2024;11;3;15625;18350.313005909553
2024;11;4;15613;18059.222261889034
2024;11;5;16550;21328.694818251664
2024;11;6;19105;24619.671960649972
2024;11;7;21144;26155.8436868029
2024;11;8;21105;26107.78585838259
2024;11;9;21705;26700.174982578
2024;11;10;21236;26275.61695215357
2024;11;11;21761;26732.127917615213
2024;11;12;22673;27558.267598623952
2024;11;13;23098;27988.628211751922
2024;11;14;22858;27851.4493459568
2024;11;15;22745;27636.315045773248
2024;11;16;22440;27297.430843464568
2024;11;17;22183;27204.286045538378
2024;11;18;21517;26466.00455651583
2024;11;19;21125;26425.798597716537
2024;11;20;20475;24944.806038321396
2024;11;21;20565;23283.30137038449
2024;11;22;19370;22119.217038499526
2024;11;23;17125;19210.32195351837
2024;12;0;16875;19306.46248118393
2024;12;1;15663;18088.71182680084
2024;12;2;15388;17606.497661056437
2024;12;3;15250;17594.436662481825
2024;12;4;15550;17827.884830906834
2024;12;5;15975;21325.454088684724
2024;12;6;18613;23800.135678629493
2024;12;7;20575;25829.311018998833
2024;12;8;21088;26232.334412808646
2024;12;9;21325;26099.189645756553
2024;12;10;20527;25422.095946744044
2024;12;11;21151;26248.874912245585
2024;12;12;21908;26663.57443822161
2024;12;13;21433;26575.59968603448
2024;12;14;21933;26884.934920368374
2024;12;15;21565;26490.03583849008
2024;12;16;20925;26067.1919936407
2024;12;17;21000;26088.85266229721
2024;12;18;20538;25465.806766836184
2024;12;19;20525;25756.86596067285
2024;12;20;20338;25121.78733448002
2024;12;21;19513;22136.18712138885
2024;12;22;18038;20656.62025159368
2024;12;23;17138;19576.0907121372
2024;13;0;15950;18515.226604448424
2024;13;1;15050;17299.77728472294
2024;13;2;14775;17459.80540384138
2024;13;3;14413;16876.0195727114
2024;13;4;14150;16545.45539589619
2024;13;5;14363;19572.801845167378
2024;13;6;15055;19914.13126189145
2024;13;7;16225;20943.307740727287
2024;13;8;16800;21488.67416529522
2024;13;9;17188;22309.201990269128
2024;13;10;17500;22243.914129500743
2024;13;11;18088;23438.958836396872
2024;13;12;18188;22771.614118423255
2024;13;13;17775;23114.291273658007
2024;13;14;17525;22567.203493440524
2024;13;15;17400;22380.65737762592
2024;13;16;17225;22116.01618263821
2024;13;17;17250;22329.827222870415
2024;13;18;17930;22922.47305951503
2024;13;19;17463;22683.660376403303
2024;13;20;17038;22060.845529732407
2024;13;21;16763;19293.060352292374
2024;13;22;16125;18552.27755755723
2024;13;23;15088;17576.610875255785
2024;14;0;14055;16616.56035377841
2024;14;1;13375;15532.966321468675
2024;14;2;12788;15018.362915578857
2024;14;3;12675;15323.652818804543
2024;14;4;12488;15022.173087625588
2024;14;5;12125;17088.203332729463
2024;14;6;12788;17791.686786613078
2024;14;7;13500;18569.516341072333
2024;14;8;14055;18947.048063938128
2024;14;9;14650;19494.33905491954
2024;14;10;15263;20302.169051019537
2024;14;11;15500;20304.325444476992
2024;14;12;15500;20581.650551142895
2024;14;13;15125;19784.48327915243
2024;14;14;14913;20118.831127465128
2024;14;15;15213;20307.519496482608
2024;14;16;15250;20301.205946862774
2024;14;17;15638;20834.538196789104
2024;14;18;16213;21546.094888892516
2024;14;19;16538;21740.874013003628
2024;14;20;16250;20881.82515373367
2024;14;21;16325;18569.08460665286
2024;14;22;15650;18025.036284460864
2024;14;23;14788;17293.218210042167
